quarter,afinn_sentiment_avg,afinn_sd_avg,afinn_sentiment_wtd,afinn_sd_wtd,jockers_sentiment_avg,jockers_sd_avg,jockers_sentiment_wtd,jockers_sd_wtd,nrc_sentiment_avg,nrc_sd_avg,nrc_sentiment_wtd,nrc_sd_wtd,huliu_sentiment_avg,huliu_sd_avg,huliu_sentiment_wtd,huliu_sd_wtd,rheault_sentiment_avg,rheault_sd_avg,rheault_sentiment_wtd,rheault_sd_wtd,tot_speeches,tot_words,avg_speech_length
1981.4,0.14026978596993464,0.4562276905056077,0.1622470921419524,0.6065202726059508,0.12533897256880686,0.24006716675160553,0.10812759507662187,0.2630659091999793,0.16724205017406907,0.3286858519600028,0.1716560230157764,0.3703719692486177,0.055392714721001934,0.286142769513558,0.03969681891417652,0.348829173671214,0.1957658257579144,0.2188825270915787,0.19940340567547538,0.19940340567547538,11597,2338337,201.63292230749332
1982.1,0.13902374206944088,0.4636574584075722,0.1643530670726362,0.6024171308422576,0.12602978238510323,0.23967510068894937,0.10920916462642968,0.2617021038753208,0.178045691143856,0.33052575221723346,0.18073617513562137,0.36953446783666194,0.05204073681242341,0.28493584767477065,0.03846016803039066,0.34712282718968007,0.19430329533735846,0.21806547849270635,0.1951413705448038,0.1951413705448038,16592,3199735,192.84805930568947
1982.2,0.13545478111142178,0.4523340653878714,0.1670913790981845,0.5790539517817189,0.1208470497306347,0.23784206068499203,0.10972128507533015,0.2586151389496304,0.1620006084836431,0.32438138197450006,0.17037141866710181,0.3636913540896894,0.057230474380284106,0.28203362636195145,0.048102801970564185,0.34230818842172,0.1917583821573724,0.21714850277485148,0.1966381428677274,0.1966381428677274,18868,3269041,173.25847996608013
1982.3,0.12530597864655804,0.4527986401886083,0.16116641556242353,0.5896521944838233,0.11723056535271004,0.23790862927638887,0.1096393681000146,0.26224214491556236,0.1597468810180682,0.32334200142417147,0.1807426481852092,0.36937388511879354,0.04903970559823626,0.2812898975709176,0.042854654366950524,0.345255402211899,0.19134849390081307,0.21807912288266282,0.19957207286491338,0.19957207286491338,7890,1515146,192.03371356147022
1982.4,0.12824220031970388,0.4459345795395571,0.1534121639935808,0.5753940863724355,0.11805388723633835,0.2361716141075468,0.10416781334216942,0.25962152892730317,0.16548028833963316,0.3250296479934862,0.17413734028945638,0.36520788099800583,0.04683442173977952,0.2780362441606057,0.03540338544672599,0.33949540013613416,0.18739944270949072,0.21560686921463407,0.1938331913731458,0.1938331913731458,15155,2750166,181.46921807984162
1983.1,0.14050980203097524,0.4560215640960134,0.16656564827490764,0.61184437111334955,0.12337143780859591,0.23853837150076504,0.10692019296744548,0.26368290731555155,0.16898296702782936,0.32391435426644255,0.17242451871710696,0.3707315701624542,0.05191895498965715,0.2830178222343558,0.035729859357570656,0.35384900981718515,0.1938853571289751,0.21782716559693416,0.1973655200530953,0.1973655200530953,17022,3344096,196.45729056515097
1983.2,0.14882850415391716,0.4666179508848946,0.18616839354564865,0.6212957198974437,0.1251268023050596,0.2413372423614417,0.11449486625206805,0.26652208240931613,0.167614893457619,0.3292907674255361,0.1834686102307624,0.3775878826780781,0.05632396093755142,0.2874623290674727,0.0464708830775447,0.35347405213260935,0.19929073843317177,0.22363417091654897,0.20805662676369466,0.20805662676369466,9243,1793200,194.00627501893325
1983.3,0.1413737689086298,0.456532624716344,0.1697168010438664,0.6254311893753408,0.1266930977115809,0.2419947953044308,0.10795809520303226,0.26774556573015684,0.16802039362432025,0.3351133767679945,0.17272206245987323,0.3811352150596206,0.05498645429668622,0.27922259698074875,0.039196202156302075,0.34415321307232905,0.1976636828789819,0.22003055914438682,0.20105062415352992,0.20105062415352992,6720,1343578,199.93720238095239
1983.4,0.14029981346715018,0.4492326071075188,0.17901357619352046,0.5944745341151582,0.1235074975012036,0.2363352168397302,0.11124889425031764,0.26054900876450343,0.1668628346674732,0.326060801215855,0.17746109634470947,0.36917161562764567,0.05062113050217886,0.27836358303446135,0.041748977670664086,0.3440033331542005,0.19603345585575846,0.21806618052191978,0.20396570480049128,0.20396570480049128,15338,2779199,181.19696179423653
1984.1,0.14623310454772986,0.46014202354268713,0.16912404493552494,0.6110527677724714,0.12420302036784417,0.2376302458522813,0.10782335934623825,0.2596654283724552,0.17238593396432147,0.3297288211512831,0.17809676896865836,0.3733073076421127,0.050016398342279556,0.2833873230615624,0.036895022764070015,0.3511580383117399,0.1961907660078555,0.22029856922324895,0.19911205689839792,0.19911205689839792,18985,3386431,178.37403213062944
1984.2,0.12228926383851561,0.45353430229734665,0.15893537570373642,0.5854040190799119,0.11173121365874701,0.2357297432139131,0.10215742408979177,0.2573942431739678,0.1547727059013706,0.3279411837352989,0.16904000988928225,0.37044375201275176,0.03821747672065544,0.28174726711370673,0.027423954098480058,0.34279022982339846,0.18711515270660065,0.21384782137569155,0.19579510820640839,0.19579510820640839,19660,3440617,175.0059511698881
1984.3,0.11934172775437042,0.4465637437370196,0.14903166134943588,0.5840137934814514,0.11937508131393101,0.23382999628361606,0.1062513943875272,0.25821069167050736,0.15598439179554605,0.32101000522255346,0.16338438498674251,0.3691966657683037,0.04516074886068009,0.27824103306050596,0.03143169100026673,0.34185701828857473,0.18989073129067977,0.213250993642333,0.19318865045874026,0.19318865045874026,9570,1633684,170.70888192267503
1984.4,0.12168624446679623,0.45302081271686623,0.14678685003013567,0.5907155300502078,0.11991153062869962,0.23911836745981246,0.10251125339271763,0.25948489805347635,0.16651731222770838,0.3292212768410319,0.17264646131798544,0.3707261485423681,0.04537687713009056,0.28242342806978865,0.0326633203954031,0.3476121254959086,0.19482207966759885,0.2204616593640683,0.1976117752486136,0.1976117752486136,14251,2705845,189.87053540102448
1985.1,0.12010464920669764,0.4567138617734593,0.13989692226645728,0.5858760424133317,0.11628084163659967,0.23702659277672533,0.09993344958380132,0.25702570341845493,0.15865985216754,0.3261840257606699,0.16235495039988226,0.36520543098167124,0.04175353505644629,0.2815782364378462,0.02704710175402972,0.3397558615148959,0.18668534307339157,0.2176330193965116,0.1899264588976481,0.1899264588976481,22418,3917399,174.74346507270943
1985.2,0.14158896925372583,0.4643941043785634,0.16768083155154823,0.6039622233626785,0.12619502218927908,0.23951989117645026,0.11062643405005107,0.262850750358975,0.17047810613285205,0.3319254653781125,0.1754916134332369,0.37286523549445444,0.05171893431970737,0.28365888054000943,0.03759810138997252,0.34743978984857626,0.19810423684642225,0.22287578652478784,0.20484980599748817,0.20484980599748817,18919,3327068,175.8585548919076
1985.3,0.13864935020178223,0.46953243446967785,0.17165191529489324,0.5969970145800424,0.11997427233488571,0.24174457141349837,0.1134621494471014,0.26218000437485506,0.16710073710472045,0.3294238803314476,0.18266576062439277,0.3680446792784035,0.05232309611148857,0.2848317518599054,0.03931577467916932,0.3442929876471138,0.19272079699933609,0.2194684388125945,0.19726365757999945,0.19726365757999945,8163,1436543,175.9822369227
1985.4,0.1356660040683644,0.46680463099060376,0.15054044586825072,0.60900611063854,0.12866442278220291,0.24011782321762018,0.11109412170463628,0.2628125166429144,0.18000179011659515,0.3312054710391953,0.18686676664846227,0.374439925179781,0.05310902557532725,0.2838179296375804,0.03877117678350701,0.3445450120365214,0.20005778955829648,0.22225275944492254,0.20483719998955904,0.20483719998955904,13604,2537284,186.51014407527197
1986.1,0.13283018889683934,0.45895746759915607,0.16910649193547905,0.6024746521378502,0.1283670602305567,0.23826415273247048,0.11634285950524562,0.26443317311306597,0.18018354566912356,0.3306887042886215,0.18844951095579446,0.37425046441395193,0.053425339366621305,0.2810897181260642,0.043086952899215075,0.34744715053599606,0.1989816793208644,0.22065599044711326,0.20666100535360954,0.20666100535360954,20285,3504287,172.75262509243282
1986.2,0.14419477881101456,0.46708162238168227,0.17263331933908813,0.585853830362187,0.12336029534965902,0.24134098278767788,0.114203099265969,0.2616453692742114,0.17029997911086525,0.3294857402475758,0.17914536910436066,0.3680590331039386,0.05203604803672374,0.28432122128464854,0.042525287533784456,0.3414090586015367,0.20012656534933554,0.22408512782105702,0.20645129667954581,0.20645129667954581,20609,3448379,167.32393614440292
1986.3,0.14584564864929894,0.4658195525848549,0.17606311542698516,0.5951774013403841,0.12181024647840073,0.23911876180400482,0.11615681461192237,0.2599013431748918,0.1670983248374818,0.3320697473037107,0.18239165344651215,0.3736053143725248,0.05298490729733809,0.2810214186061929,0.047242733087375637,0.34354951588537475,0.19632826746448903,0.22344943937634595,0.20943832100628615,0.20943832100628615,7899,1414712,179.10013925813394
1986.4,0.1322628417351101,0.45938955211043747,0.16116555336250293,0.5993617835377497,0.12052131774409033,0.24042003081889138,0.1075853630062422,0.2621987925434872,0.16858094286500866,0.32924682097162383,0.18005531971438207,0.37119483990272273,0.04408795414160229,0.28153393545449196,0.03420955284078893,0.3440092089330001,0.19569562657131337,0.22226475022672024,0.2032805811004158,0.2032805811004158,15298,2743129,179.31291672114003
1987.1,0.14025068614317662,0.47607251172322407,0.17320789843627407,0.6077597530152336,0.12475468212834279,0.2412077041830045,0.11176249394108392,0.26120264778422303,0.17643477439369146,0.3315246259939255,0.18240714981319864,0.3727935674986111,0.04882543393967666,0.2857104209457626,0.04280660288349225,0.3481431982422563,0.1996189249496085,0.2232835318001941,0.20717803026743717,0.20717803026743717,20249,3676978,181.58812780878068
1987.2,0.13137479932477103,0.48090526676500134,0.16937541333482184,0.630197902624727,0.11511102841703003,0.24207817551695018,0.10631993097030823,0.2657252379645609,0.161159352904714,0.3303213892792492,0.1713519938215052,0.3763457078609332,0.04792025563809272,0.28573668368207256,0.04358762619857383,0.3510274447711951,0.19334945922653501,0.22139508945593472,0.20403335782457563,0.20403335782457563,9009,1692777,187.89843489843489
1987.3,0.1635044000028035,0.46903750014640805,0.22166916884280435,0.6092652408601539,0.12780148594870955,0.23690354087725587,0.1247317148032765,0.26000898535705413,0.18030096062017936,0.3281321114930212,0.20117301493369708,0.3709275272483212,0.06405138609154702,0.2808205365974102,0.06977760432417265,0.34792459733767367,0.20641782998590963,0.2219177577337796,0.21779764815032052,0.21779764815032052,6513,1282283,196.88054659910946
1987.4,0.1399090963726531,0.45936493570351783,0.16969117176368595,0.6083318699283226,0.11915239229759861,0.23603981953977424,0.10920818230261747,0.260802756646363,0.16731661856123733,0.32595890807658134,0.17702018930802707,0.373530797221731,0.047436658011957455,0.27417286529241164,0.04194701910453715,0.34429361421804167,0.19669533016914556,0.22045611671734908,0.20598794549718566,0.20598794549718566,17420,2898551,166.39213547646384
1988.1,0.15267168312780025,0.4687189426153699,0.18243787305827502,0.6137272891532799,0.12348909716993878,0.23884198588808378,0.1125068647369235,0.26201887626206494,0.17353616897128948,0.33006175579452474,0.18088175198569978,0.3755722001585206,0.053225545234556595,0.28256789613958655,0.04645511127534572,0.35501914694686815,0.2003447774563347,0.22321320479059348,0.2079681591946712,0.2079681591946712,22725,4001067,176.06455445544555
1988.2,0.14170588695011213,0.464852669383324,0.1694697818559567,0.5984372238308663,0.1166533270925113,0.23837713042873748,0.10850263369393832,0.2581290126424762,0.16112619894014757,0.33029123880651595,0.1707200102365597,0.3690053236235788,0.047574207091440675,0.2774551126282946,0.03972801204172401,0.3391756944557166,0.1923811475696434,0.22142216439771506,0.1987066144444343,0.1987066144444343,19896,3360986,168.92772416566143
1988.3,0.1448921431415546,0.467365766755259,0.17760270035919246,0.6178548846311247,0.11731862136709946,0.23884299968107764,0.10978791953383941,0.2634456278251115,0.1654567957915966,0.32920669487463644,0.18020220759661978,0.37202398721132124,0.045306433681889996,0.2833503535715948,0.03804093657258367,0.3493943936239151,0.19852649210346604,0.2255006712205645,0.20564807147001016,0.20564807147001016,8377,1502334,179.34033663602722
1988.4,0.1409890267888614,0.4692750715131307,0.16157140762125752,0.6069303050569563,0.12055588122082915,0.23895692010741218,0.10668975037381888,0.2625407491608112,0.16757913365489632,0.32976989304240506,0.17548548351872975,0.3733342247590361,0.04882558405871408,0.280846514861921,0.03584522916241072,0.34612955748219515,0.19333364988156249,0.2222968637533716,0.19974773126965525,0.19974773126965525,15204,2750617,180.91403578005787
1989.1,0.13297173281416017,0.4718460924044129,0.1496005568879989,0.6186441062838086,0.12078794790373215,0.24221083341533725,0.1055264145097003,0.26463985663435274,0.17446710295250759,0.3312686779401502,0.17494623582902316,0.3769052794191937,0.04280911839277835,0.28359781006964657,0.029941757715460385,0.3529913048285146,0.19451023818037874,0.22328384276432847,0.1996636096079998,0.1996636096079998,19972,3554466,177.97246144602443
1989.2,0.15782321215531994,0.4740363553921993,0.1843134409117817,0.6035312174407209,0.12112507989315384,0.24088678610860295,0.11300817506165457,0.2622724680997729,0.17090057550655896,0.33316279259561904,0.18114315374270512,0.37469233821922837,0.04887157428629788,0.2838418138803157,0.04085895903089573,0.3472546268667446,0.19802216265455252,0.22564414341243552,0.20682358423816974,0.20682358423816974,20753,3738856,180.159784127596
1989.3,0.15633289095525418,0.4846316759329312,0.188168070969617,0.6112434067468673,0.12656797058506644,0.2458030138626514,0.11885993152591819,0.2661812957983307,0.17486487721010235,0.33634000591752394,0.18681502132770736,0.3762650890454094,0.055739478683428524,0.29272323608680373,0.04712384145288053,0.3500328951059816,0.2076247344900941,0.23352447151739175,0.2190743836448879,0.2190743836448879,7300,1367396,187.3145205479452
1989.4,0.1463782287146085,0.4574492819473178,0.17827991450341538,0.5951520735282474,0.12178490345034902,0.237443617545648,0.11416367747367034,0.26343476700766827,0.16819735131358693,0.32563159443252065,0.18255467965785369,0.3711935326918515,0.050952207516375504,0.27530141402498204,0.04335203527202537,0.3406644383982251,0.19891939668454206,0.22523138978481513,0.20897823447363173,0.20897823447363173,17625,3019565,171.32283687943263
1990.1,0.1410405379636993,0.4564801113683805,0.17236386963759284,0.5913491738095927,0.11996596304906675,0.2384915684670847,0.11133627068741259,0.2604103808958363,0.16821724030236584,0.32834555397556525,0.17402586279388976,0.37090618004303866,0.04612548697108866,0.27643500853086383,0.04007354271285809,0.3414720994215815,0.19519582680736774,0.22190226311110198,0.20239782661720887,0.20239782661720887,23296,3835896,164.65899725274724
1990.2,0.14062736113670082,0.4548191981098447,0.18206465895014562,0.5853408029251089,0.11821142579776359,0.23688121750090757,0.11330028261998691,0.25921004437014084,0.16430026276627852,0.3264659990978921,0.17765110923746188,0.36863593075685885,0.04726715449716801,0.27591701141805536,0.041643017625862984,0.33941887257012443,0.1952198779210951,0.2214466927226045,0.20587443107575212,0.20587443107575212,18245,3077485,168.67552754179226
1990.3,0.16509147703086158,0.4673548515643277,0.18814372174573385,0.6207567526512886,0.12753232691939786,0.23873547407191809,0.12080176268204623,0.2646644006495985,0.17471495177264226,0.33214824014996464,0.1923152826804771,0.37668713455205993,0.058654054727977335,0.2817478730308565,0.0489088630456922,0.35020616445682595,0.20381740297347503,0.22508081400835425,0.2140581289723035,0.2140581289723035,8044,1427456,177.45599204375932
1990.4,0.1544706965553487,0.48624236109051977,0.16560404560572456,0.6234978862760836,0.1308667689152592,0.24470082272865562,0.11268149683620768,0.2679523772441204,0.17704249707032196,0.33739747579020074,0.1767331495474733,0.3794135186854986,0.05889923099314168,0.291001190765857,0.040709210331120016,0.3564305002555261,0.20498785254601992,0.22679829224076,0.20713447949851937,0.20713447949851937,15838,2877865,181.70633918424045
1991.1,0.13448515268087494,0.4838718309243207,0.15122915034206055,0.623144113138553,0.1255022505865903,0.24627018670437648,0.10769352861465849,0.2673969362426266,0.1697258592132676,0.3364597266021084,0.16630291592554633,0.3768453565349912,0.05192891371349427,0.2905310154214235,0.03768983652970625,0.3531552717767493,0.20359041540596484,0.22895461634309638,0.20340498257361075,0.20340498257361075,19625,3475531,177.09712101910827
1991.2,0.14871584616963732,0.47876746783175295,0.1757388270059232,0.604526434023655,0.12049315182668628,0.24323877679378694,0.1119246668773411,0.2644055305717834,0.16924821220670622,0.3338006105368582,0.17674579535530885,0.37225391748842795,0.04843529375333191,0.2855732864547363,0.040714954320814,0.34765899098657993,0.19631883159493937,0.2255943576647345,0.2046357805293853,0.2046357805293853,18114,2997458,165.47742077950755
1991.3,0.14500442397350688,0.4782294896849827,0.18089995925275387,0.6037690246354012,0.1261033511740933,0.23947495416087503,0.11790272459866402,0.2602909021158097,0.17475038013374086,0.33138603399401856,0.18513950051954703,0.36907786133772896,0.049016918654008534,0.28805104067933673,0.043142540055841005,0.3467284446420085,0.20214458538480953,0.22426633275293478,0.21095001183295842,0.21095001183295842,7394,1311110,177.320800649175
1991.4,0.13957128508036104,0.46336598556512526,0.1671624781311246,0.607143335898262,0.12377897785461901,0.24088454534759102,0.11000060769756098,0.2636350323709164,0.17035288757962053,0.33423563046428545,0.17774666339558118,0.376832187967971,0.054509586328050946,0.2877473779842334,0.04653793161778678,0.3482127001200844,0.2003920923850026,0.22472836010440284,0.206952376321034,0.206952376321034,11733,2100355,179.01261399471576
1992.1,0.14058410005879968,0.48371860795325033,0.17666095810573412,0.6178915060390645,0.11582679001666592,0.2431085093589199,0.10784232691549413,0.2638755438229267,0.16332810794303848,0.3315798516683492,0.17149620611838984,0.37224876241385696,0.04668928322468766,0.28790167440535114,0.04173783926035338,0.3509208520357814,0.19657429962651699,0.2250021725299033,0.2064632078224254,0.2064632078224254,16604,2821099,169.90478198024573
1992.2,0.17940095556112234,0.4812131451938908,0.23520033521543388,0.6358684660591083,0.135169230839231,0.24335109813736916,0.12931778751728376,0.26872126120529344,0.18823967717230528,0.3362208278761388,0.20417900784067933,0.3828153769231966,0.06919760344403897,0.290488150333608,0.06571399124850226,0.35701844904268204,0.2178502823862679,0.23264871515635763,0.22856904295314392,0.22856904295314392,9967,2062730,206.95595465034614
1992.3,0.15125481090780646,0.48918273152124847,0.1736140293152372,0.6253302298511447,0.12769618755456438,0.24786417998286928,0.1119150512993753,0.27004501468244235,0.17498024410015114,0.33848306432957226,0.17397349536339826,0.3827356947941263,0.05169248826368771,0.2935466033866941,0.03886605103585693,0.35672442643078384,0.20730437357730552,0.23166924176272835,0.2072237198610854,0.2072237198610854,4391,897146,204.3147346845821
1992.4,0.1533480756984836,0.47489052804450943,0.1779781925765048,0.6297555663475044,0.13147569871164283,0.24018895406212726,0.11618015860852317,0.2641945451183027,0.18307785149619477,0.33141778786743975,0.1895150977888305,0.37465855402620946,0.06125800485551479,0.2826244902887971,0.05241846219452734,0.3577443948545895,0.21140475708950496,0.22619258093981298,0.21545084767122044,0.21545084767122044,15118,2654573,175.5902235745469
1993.1,0.1616327516562752,0.47765265822084796,0.19448291325571432,0.6117294392961578,0.1309998127670679,0.24258914961328137,0.12175736239012386,0.2621462680044935,0.18253202265960217,0.33533780517455675,0.19013157629118177,0.3736544869524658,0.05688184181135553,0.28335467035659245,0.051185209606328656,0.34482331622411144,0.20568016553003898,0.22730402101207275,0.21165172716295538,0.21165172716295538,23139,3650244,157.75288474004927
1993.2,0.15813364825617918,0.49041444072054197,0.18463124276455642,0.6307365330603579,0.12900362285097713,0.24457789714832548,0.11673727433967658,0.26583888594467386,0.17580855046543223,0.3358325819981432,0.1816794207760039,0.3810780381987675,0.059724436932116924,0.29132273493056143,0.04901941516060234,0.356796534144914,0.20586420443505046,0.22902193819167813,0.21015804695140536,0.21015804695140536,17163,3196683,186.25432616675405
1993.3,0.15764366609570732,0.491946015679307,0.1689205849863399,0.639846103919086,0.12480846680695945,0.24440565990879723,0.11041242603433066,0.2663976906399557,0.17151020986644594,0.3362103110336134,0.17672161627450417,0.37812815152693274,0.05459467809609873,0.2883511828009805,0.04053819556754675,0.3537005260199217,0.2076415857148506,0.23143649048556172,0.2076468664570407,0.2076468664570407,6516,1265254,194.17648864333947
1993.4,0.15903512605027453,0.4898901459175582,0.17915577262589685,0.6241585987231043,0.13267167602245958,0.24532916331886992,0.11700250769155462,0.26358541572234995,0.17818876055054228,0.33230541506429684,0.18436551983378338,0.37335258065299715,0.06378674237840949,0.2905835255636851,0.05655637716579065,0.35300080922321786,0.2114867658798823,0.22826415602342454,0.21392207457079784,0.21392207457079784,11630,2224769,191.29570077386072
1994.1,0.156129472385952,0.48612887769913526,0.1858271603288063,0.6265025535173325,0.12566998142263505,0.24455021301620758,0.1139323578389754,0.26337128997833104,0.1751146844075355,0.33457311373810167,0.18044395073819428,0.3776388255244815,0.05325558797541362,0.28686396931981045,0.04748194895106823,0.3506633047432521,0.2066474372662081,0.22746735960880113,0.2109127503413766,0.2109127503413766,20927,3627475,173.33946576193435
1994.2,0.16392157393023776,0.48873080372842925,0.2062643886109273,0.6353768315477624,0.12970615798587998,0.24472546731420308,0.12375383705369412,0.2679249837111206,0.17670434729235748,0.335016788071539,0.19281380546327662,0.3790005027324518,0.05776018448873221,0.28870382540682743,0.05508647514100687,0.35812701083434345,0.21418831649788392,0.23105344921728022,0.22035221729799764,0.22035221729799764,15392,2619078,170.15839397089397
1994.3,0.18470973093673826,0.4963333951427915,0.22386569181338783,0.6548814664606668,0.13338648247356302,0.24314893574915591,0.1242391332020906,0.26533335040576955,0.18823179670448448,0.33584337510219964,0.20267216761089812,0.38524887220885873,0.06607326137550787,0.2922847783189352,0.06446365109144554,0.364449815277624,0.2224491402370416,0.23450420837427652,0.22914368413199465,0.22914368413199465,5365,1033614,192.6587138863001
1994.4,0.17699532249384603,0.5129553713179981,0.20143780373962009,0.6723301715070238,0.13777346658740022,0.24952291956766984,0.12086291614900703,0.2725645609532432,0.19116170494016071,0.34106348873001174,0.19061705137763654,0.3880839783536537,0.06647898075052598,0.3025008350948339,0.05777412205952747,0.37031141719318156,0.22162811170828767,0.23646745032617386,0.22037951645778087,0.22037951645778087,11495,2323857,202.16241844280123
1995.1,0.1714123541863897,0.49595598748382175,0.21519066397470582,0.6480224312364549,0.13174436868949627,0.24533501327641027,0.12248549218355287,0.2689866681918979,0.18500530268337012,0.3380929354283569,0.19356128985824378,0.3855622153631999,0.06171016822355281,0.2929897064136351,0.058567655078354285,0.36342603939020235,0.2154857952152574,0.2322855518521023,0.22217175268873526,0.22217175268873526,20844,3771325,180.93096334676645
1995.2,0.15502626465119354,0.4821360245868775,0.18888211986995115,0.6523864641374193,0.1268116128960128,0.23884861636205323,0.11963995484636353,0.27125456873653075,0.1758213402420649,0.33307187854674514,0.19079950957283914,0.3882438552500752,0.058741308200162955,0.28882628895041756,0.054088143577078064,0.36805418529926676,0.20824062725741868,0.22830086752316747,0.218949084039608,0.218949084039608,15011,2852488,190.02651388981414
1995.3,0.19187726099456553,0.4867675046187613,0.22600051331878182,0.6636780150924665,0.1385381944569954,0.24420069186187537,0.12673506458828732,0.2755657794288051,0.17436222668113938,0.33281697751494577,0.18430433382102832,0.38349197251862033,0.07955186528590445,0.29464578922947426,0.06730179083501281,0.36747160488948255,0.22136984202823914,0.2332247325903712,0.2236717260895076,0.2236717260895076,4328,872557,201.60743992606285
1995.4,0.17063250854795523,0.48980093162029636,0.20710980532860052,0.6629652629096657,0.1318335019913983,0.24124563389149,0.12168666353019932,0.2716711616336078,0.18329920965889365,0.33776491198202785,0.19355284686894716,0.384477797085091,0.06516027673210656,0.288076812780582,0.062209487481586695,0.366809743309549,0.2149721816866205,0.23034627079077577,0.2245258735204665,0.2245258735204665,12558,2550652,203.1097308488613
