month,afinn_sentiment_avg,afinn_sd_avg,afinn_sentiment_wtd,afinn_sd_wtd,jockers_sentiment_avg,jockers_sd_avg,jockers_sentiment_wtd,jockers_sd_wtd,nrc_sentiment_avg,nrc_sd_avg,nrc_sentiment_wtd,nrc_sd_wtd,huliu_sentiment_avg,huliu_sd_avg,huliu_sentiment_wtd,huliu_sd_wtd,rheault_sentiment_avg,rheault_sd_avg,rheault_sentiment_wtd,rheault_sd_wtd,tot_speeches,tot_words,avg_speech_length
1980-05,0.11856802663710152,0.4411499674355707,0.14475778649364757,0.575505529271679,0.11084776520409853,0.23262902361559376,0.09773571729783,0.2536043914637242,0.15527057227732247,0.32067685998579787,0.16545789027124752,0.3645295030561892,0.04001628914270869,0.2731581898143076,0.023875243176607018,0.3363988691291142,0.1775540743603044,0.2094728319302575,0.1819010497666918,0.1819010497666918,5758,1006507,174.8014935741577
1980-06,0.1287915616710174,0.4385804335776931,0.16840084170930847,0.5798309884227042,0.11374885521863709,0.2350495365357321,0.10493781170735166,0.2556198759885021,0.15892222408580858,0.3278952002274137,0.17531877370017587,0.3669381654304367,0.0463566591318944,0.2796582939610805,0.03342132229038868,0.3432763770550433,0.18644918273050634,0.218002902161611,0.1965570577339439,0.1965570577339439,7744,1389557,179.43659607438016
1980-07,0.1191260842603581,0.42156663038164716,0.15565233590774655,0.5616722467557641,0.11428312896039583,0.23080048861918334,0.10584666991938198,0.25487344344242546,0.1534265145286466,0.3228929658243435,0.1671496294532522,0.3628578403369188,0.052949040399499527,0.27326281434673155,0.04181819805975634,0.33207796545484497,0.1832214140174991,0.2118566602604163,0.18980219852054514,0.18980219852054514,9026,1515659,167.92144914690894
1980-08,0.10097209508246498,0.41360151473895224,0.11644734347244239,0.5775302560218902,0.09480068261520265,0.22416667286445824,0.08996022388476164,0.2531367352095175,0.14620460618339065,0.3077785735251352,0.1586831468062894,0.3582451371530191,0.025825244707849335,0.25575202850808576,0.011695342686317485,0.33706603604806235,0.1639479186637804,0.20578702590193815,0.1829796279235245,0.1829796279235245,2284,403495,176.66155866900175
1980-10,0.11149578137553515,0.4491073152123795,0.09340443510589283,0.5737727453259784,0.11250288250252961,0.238361130020941,0.08792239077957702,0.25749580314628934,0.1569299789293278,0.32298484247192455,0.15067838665905864,0.3582824372804756,0.04818879034424628,0.28842228015207466,0.01102488126871809,0.3368733624141445,0.18665517254485312,0.21946328263914633,0.18380499795843197,0.18380499795843197,1649,313784,190.2874469375379
1980-11,0.12019170818957021,0.4515703670372047,0.14283285392094391,0.5774043225731357,0.1200320502351463,0.2379459123602004,0.10143317809484498,0.26041567222689416,0.1618946042283246,0.3218358159806303,0.1681465872642371,0.3664089269810364,0.051689110374968865,0.2808164520537455,0.028118485188147063,0.34362715751959,0.18733859424483487,0.21245586561133864,0.18798347893584036,0.18798347893584036,4922,894591,181.75355546525802
1980-12,0.12163980730914944,0.45793812987722493,0.14255962773598535,0.5941335109755232,0.12289264086348056,0.24111266642920035,0.10483935145648214,0.2612763375042693,0.1659812388809806,0.3282740520708929,0.16397774334510568,0.3674152915490905,0.0478804849868127,0.2863791122564981,0.0314997377358284,0.3457446710449634,0.18965378775268987,0.21819783551334354,0.19215912844024038,0.19215912844024038,5443,1063669,195.41962153224324
1981-01,0.16611030079267908,0.4877602905990955,0.19292925391015864,0.6369944813801637,0.13279022527788673,0.24354833847861768,0.11547683312824543,0.2652595475238675,0.18641737280199366,0.3363300454722703,0.1888652636902727,0.37959292074599116,0.056960647243558454,0.2986352117447238,0.045938108949350166,0.3677961180384426,0.20850932456711246,0.22733436304407184,0.20538679298193205,0.20538679298193205,3896,884040,226.90965092402465
1981-02,0.14343239264452054,0.4560280146808664,0.1760652753215221,0.5903129063898264,0.12625465599806268,0.2360109403476154,0.11135412305179854,0.2579787522658723,0.17062923346804,0.3229570546482366,0.18253418785866005,0.36389490373997097,0.05630504576028536,0.2778339910746423,0.04177607430061753,0.33765087763313095,0.19992790347841963,0.21772869112792953,0.20068474882371434,0.20068474882371434,6195,1163920,187.88054882970138
1981-03,0.1401915768273676,0.45504657552064987,0.14123149821377606,0.6018177728912852,0.12875588711079294,0.24079865571251918,0.10011237635056569,0.26090215092737573,0.17670909107321642,0.3282315900707924,0.17060236106527113,0.371638855067239,0.05354831666150532,0.2844372865015815,0.021146358442915444,0.35344548432794876,0.19482053228300664,0.2166126094733192,0.18968689434532035,0.18968689434532035,6708,1293765,192.8689624329159
1981-04,0.12823485278184021,0.4527848074059022,0.15653072439804508,0.5945335511812538,0.12066270713294316,0.2377146886932704,0.10561843294084144,0.26500564510493835,0.1670300350746665,0.3275508842538353,0.1809369466251169,0.3718302687840191,0.04636655010528981,0.2851524578758672,0.03251096641746479,0.3532976133415301,0.19032383713433798,0.21647328120155535,0.1959458961876356,0.1959458961876356,5385,1008805,187.33611884865365
1981-05,0.12031320943066987,0.46278877914317856,0.1592120429516354,0.611154218382372,0.11111405149492355,0.23902796915690788,0.09672776901572393,0.26308543638922055,0.1598353365793608,0.3342401471826433,0.1631308080400092,0.37920647654651,0.04161292070190795,0.28728904093548807,0.027095703077547408,0.3525790879537554,0.18080966109318744,0.21292878066416432,0.18385075241466703,0.18385075241466703,4135,907510,219.47037484885126
1981-06,0.12067561019828416,0.459549117565147,0.14098103949274535,0.5970804744071404,0.11734729968554375,0.23958820221000793,0.10395479051807109,0.26054447335911524,0.1617387507778633,0.32944814750553225,0.16474870457194138,0.36584682583857064,0.043058581383967426,0.2859901367289848,0.025418230983953363,0.3483809304653036,0.1880824999403109,0.21894500860440824,0.19096091443864704,0.19096091443864704,7405,1432417,193.43916272788655
1981-07,0.12785390820896664,0.46125221634797314,0.15614892676472086,0.5923427588821178,0.11439306322465789,0.23864415124049612,0.10578140832042669,0.2604280292599752,0.15363992607329896,0.32799350439432745,0.17283649810004217,0.3689068913430811,0.04590792601670194,0.2847147725216499,0.038083526226375924,0.3464654656118048,0.18691163849352002,0.22084233166233733,0.19549421757977353,0.19549421757977353,8429,1723384,204.4588919207498
1981-10,0.12559232498515002,0.4557506006275851,0.17203736141294623,0.5797455172615154,0.10400184478547551,0.2375832291497745,0.10620631810201918,0.25737822176846564,0.13430900922189118,0.3307521165678509,0.15946535207658838,0.3663959186714503,0.04614765131970516,0.2802815386110168,0.02455837540066867,0.3398029526391548,0.1735532082128886,0.21730713790538436,0.19523383699456287,0.19523383699456287,1460,299243,204.9609589041096
1981-11,0.14258080506168563,0.466641180105248,0.17413677993158813,0.6226508483025066,0.13180465747467243,0.2432140918810088,0.11140001567423394,0.26677075983081067,0.17888852379119946,0.331977744531182,0.17909150466334645,0.3761214827268285,0.06005077066410029,0.2935316792168758,0.04725352473891316,0.3550634539088988,0.20442797587388536,0.22229763371268554,0.2057439703422361,0.2057439703422361,5116,1112661,217.48651290070367
1981-12,0.1421829346184882,0.4457637300892272,0.14480507371950424,0.5957709837457443,0.12495533635794355,0.23758034950639972,0.10481794819568327,0.2604470953108306,0.1649514468609722,0.32473805589267124,0.16666354379535622,0.3647333979724782,0.05333479366165163,0.2803121493361885,0.03551089439794635,0.34424561707988693,0.1933987398432421,0.21586043442117264,0.19313507889749965,0.19313507889749965,5021,926433,184.5116510655248
1982-01,0.13089435831195875,0.4717373229836475,0.13780571981285009,0.6091079366071565,0.12610441571559763,0.24158785759100657,0.10747792315047142,0.2657018725731609,0.17126394358991134,0.3315031168591973,0.17437688891762348,0.3739856418195337,0.04925211921012287,0.2855904969544914,0.0242559062513543,0.35286650231533245,0.19794363142600918,0.2188617541380297,0.19301596265999657,0.19301596265999657,2894,556443,192.27470628887355
1982-02,0.13290516126422838,0.4579702752070488,0.17519040688274165,0.5888327982055118,0.12163432937576583,0.23941389630542767,0.10985269556046957,0.25823504066800423,0.17158272095739383,0.3315010177962198,0.18202363802120436,0.36697893609230275,0.04928624402506739,0.2855563029397312,0.03824870564396522,0.34168580902439005,0.18872348606085718,0.21741815586038363,0.19332928857040885,0.19332928857040885,6531,1243385,190.3820241923136
1982-03,0.14788196557062636,0.4655145462062771,0.1652796284738501,0.611823948123532,0.13000504605826238,0.2391228695667198,0.1093257298626814,0.2631901912664621,0.1866735738993883,0.3292301408626499,0.18212038727329252,0.3700327944872326,0.05567682607365962,0.28409800322232986,0.04429397784522686,0.34966698392578793,0.1979180018734649,0.2183278782535946,0.19759566492677264,0.19759566492677264,7167,1399907,195.32677549881402
1982-04,0.15350392780976602,0.4523945680481894,0.19527595681141796,0.5765323662365313,0.12745590867301895,0.2381965476848594,0.11304091060553219,0.25629078591665344,0.16968207122789172,0.3252961043308454,0.17420965490447554,0.3617700191656525,0.06454237450773057,0.28230460135905594,0.05824721247670447,0.338190300952502,0.19752351249480396,0.2176746074871404,0.20023217408928723,0.20023217408928723,5307,980289,184.71622385528548
1982-05,0.1041038323617916,0.45513050111462483,0.12121598910695511,0.594014168085563,0.11197421490868242,0.23898195491975535,0.10066770371953815,0.2645878241674353,0.14843107621192342,0.32665199478524576,0.15346410843087738,0.3716653663437385,0.04722940697330596,0.28307842398802885,0.032916778868651984,0.34728997232714753,0.18425305312059603,0.2156361799228671,0.1897882382156687,0.1897882382156687,6680,1160578,173.73922155688624
1982-06,0.15196946155313326,0.4496555237591427,0.18979438135077423,0.5658837100487082,0.12436359125125789,0.23650023903657538,0.11615043071365026,0.2545030152394687,0.16924940266927885,0.32155043426948193,0.18442924266981595,0.35717348911681746,0.06130006837857733,0.280844628969397,0.05491036028064518,0.3407734751233015,0.194598093139049,0.21817351822495168,0.20056188102259126,0.20056188102259126,6881,1128174,163.95494840866152
1982-07,0.12530597864655804,0.4527986401886083,0.16116641556242353,0.5896521944838233,0.11723056535271004,0.23790862927638887,0.1096393681000146,0.26224214491556236,0.1597468810180682,0.32334200142417147,0.1807426481852092,0.36937388511879354,0.04903970559823626,0.2812898975709176,0.042854654366950524,0.345255402211899,0.19134849390081307,0.21807912288266282,0.19957207286491338,0.19957207286491338,7890,1515146,192.03371356147022
1982-10,0.11428863696192902,0.44472390168736436,0.12931867369672473,0.5647374097723507,0.10742573053198264,0.23405423592172317,0.1002987995153589,0.25889974163407925,0.1544229894543325,0.3215859609729383,0.16398758046756917,0.36141663546691527,0.03208941020280299,0.275888750375446,0.01770982508908576,0.3325475580636354,0.18183545257986264,0.21435150031315464,0.1876828994854125,0.1876828994854125,3166,535399,169.10897030953885
1982-11,0.13744367779358518,0.44228956090117877,0.1754646191904094,0.5727855243109329,0.12052060467343581,0.23626564469792483,0.10836716787815026,0.25958624854834594,0.1682443764457049,0.32543255965606005,0.17885614478656633,0.36631798602894294,0.05141224120100198,0.2771415266547333,0.04309555259361925,0.3390828703335658,0.1911332380451883,0.21616518905435114,0.20040945809181696,0.20040945809181696,6407,1154903,180.2564382706415
1982-12,0.12559496194914807,0.4508052932654552,0.14155326884030028,0.5835996614701866,0.1212506779039318,0.23725817080231032,0.10154636283738072,0.26002325431429535,0.1685791589550506,0.32650961811880924,0.17412263065572303,0.36590670083965293,0.0499430955552606,0.2802757396591782,0.035959501710201076,0.34344180984961886,0.186269590691323,0.21567368562506592,0.1897740950779675,0.1897740950779675,5582,1059864,189.8717305625224
1983-01,0.14407899795880225,0.45929296118414303,0.16048608789606267,0.6024184072719667,0.12642622043476692,0.2348767099386509,0.10578270910622728,0.2570477226123637,0.1785838915301822,0.32307077672734974,0.17454772781449301,0.36633339334011294,0.05568851876829255,0.28910794247480665,0.037801604002966074,0.34507745297170006,0.194899191063355,0.21222061560983096,0.19287462052624466,0.19287462052624466,3525,682815,193.7063829787234
1983-02,0.1382856942999116,0.4611022754572034,0.1646328521894125,0.6105528936319776,0.12191791872090611,0.24033030579612166,0.10775063970509977,0.26603894000885947,0.16580857122644327,0.32218894331075143,0.17619614184996749,0.3710333132414061,0.0481441099053594,0.2816085023587942,0.031210017046774507,0.3531644491699007,0.19485039387766043,0.2201469459829897,0.20280195106708238,0.20280195106708238,6689,1273237,190.34788458663476
1983-03,0.14084699958789276,0.44929586194707666,0.17132927429078937,0.6176666467734095,0.12321786560241262,0.23870424570433035,0.10671799154572327,0.26478914114046304,0.16713077470184198,0.3260574769250713,0.16792038978268878,0.3726194986212255,0.05367603878066448,0.28119538018795176,0.038856714229768864,0.358793048418214,0.1924122526297616,0.21849847378519535,0.19458793407273065,0.19458793407273065,6808,1388044,203.88425381903642
1983-04,0.1413962846946297,0.4542461246775012,0.1643133201796576,0.5937743135877582,0.12036308547891668,0.2370006109011798,0.10613565320292459,0.26088829805983976,0.15678267590899897,0.3257217628558083,0.1615126859435219,0.3693699950267713,0.04943085556028538,0.278701097381319,0.03902179797613973,0.34340930658234675,0.19329764391917115,0.22057301724144507,0.19884332711539968,0.19884332711539968,4963,895964,180.52871247229498
1983-05,0.14198792392677062,0.4860253930049225,0.19578529892464455,0.6267866693558565,0.12254284215080655,0.24964846391188106,0.12471875764516277,0.2696191789263902,0.17074350990244952,0.33294465671961604,0.20301845420023226,0.37373311599851833,0.053893826889338914,0.29768423314165904,0.04587009156913442,0.3565538177221696,0.20053134214920007,0.2276540826333217,0.21290494720595107,0.21290494720595107,2618,487468,186.19862490450726
1983-06,0.18179766432907554,0.47296528101592195,0.2225143876740297,0.6744954774606094,0.14342231030264185,0.24125365993740633,0.12060987296502187,0.275091545737724,0.1950334120143188,0.3340980289325876,0.20821869908099883,0.3999360660162075,0.08073585800469443,0.297346754842177,0.06347313488543829,0.3716689492539806,0.21523287293643475,0.22640153848735703,0.2224339908739695,0.2224339908739695,1662,409768,246.55114320096268
1983-07,0.1413737689086298,0.456532624716344,0.1697168010438664,0.6254311893753408,0.1266930977115809,0.2419947953044308,0.10795809520303226,0.26774556573015684,0.16802039362432025,0.3351133767679945,0.17272206245987323,0.3811352150596206,0.05498645429668622,0.27922259698074875,0.039196202156302075,0.34415321307232905,0.1976636828789819,0.22003055914438682,0.20105062415352992,0.20105062415352992,6720,1343578,199.93720238095239
1983-10,0.12225367260492725,0.4344455227216816,0.13939588160829067,0.5774069919234506,0.12385352171788731,0.2364059732755257,0.10933577369410567,0.2670991021753362,0.16913589222913938,0.3307167154635974,0.18003998369153507,0.3767119871631892,0.05686264223583393,0.28468202063647413,0.03983324472094152,0.3409676349129482,0.1968613089067441,0.22083476364690083,0.20320754335476474,0.20320754335476474,2094,361649,172.707258834766
1983-11,0.14565482027705673,0.4477471078968047,0.18912370295316877,0.5990612687635399,0.12444743142845396,0.23586240935137506,0.10899699828345959,0.26012659212397704,0.16797627030624962,0.3276353700084666,0.17510236812336077,0.3697407207135958,0.049733385942657866,0.27704644065157114,0.04200831760126135,0.3444147914784594,0.19646421427447586,0.21617510973405815,0.2049709053088984,0.2049709053088984,7316,1315285,179.781984691088
1983-12,0.14006556737137055,0.4561990963455011,0.17994801714373637,0.5945850696379764,0.12222525537544458,0.23689489691157625,0.11456367166119655,0.25891168303372775,0.16468576353599254,0.32249962529814774,0.17942954115473655,0.3660285896235477,0.049511989751028704,0.2777987205517934,0.04206806335778886,0.3445050398818294,0.19520940847382523,0.21944225070098328,0.2030149925652169,0.2030149925652169,5928,1102265,185.94213900134952
1984-01,0.13479854141783373,0.46027422187146033,0.1690792320246326,0.5920399715824215,0.11669574776808471,0.23898386553172027,0.10569158468190051,0.25803539234513706,0.16110081846903454,0.3281362374267921,0.1725775661746298,0.37144983164288314,0.042333694225488584,0.2855472138830012,0.031151008099927806,0.3504157459616649,0.19351007372475934,0.22197381834395902,0.19835401063011163,0.19835401063011163,4115,738691,179.51178614823814
1984-02,0.14810859689067188,0.45591759616129063,0.15756843902977877,0.6069965607089417,0.12679038070849685,0.23833228379304486,0.1068200790020651,0.2602506397216297,0.1745810350845731,0.3286280623748463,0.17714318659915923,0.37322974469568493,0.052835623772013764,0.281709330206108,0.03669881594942917,0.34633170094602594,0.19648057525194604,0.21968818668442325,0.19796354790898074,0.19796354790898074,7512,1258509,167.53314696485623
1984-03,0.15071319816003512,0.4644284514021894,0.17961613511116506,0.6248597354132238,0.12575998909154995,0.23613712669287454,0.10986575553610112,0.2600037570613344,0.17645615014368757,0.33176923001833614,0.1818953290536117,0.37436739754274534,0.0514347601270623,0.2838938046245818,0.04012701224483795,0.35592690656638387,0.19739408235785993,0.21997788866824017,0.20055556834878235,0.20055556834878235,7358,1389231,188.80551780375103
1984-04,0.11924271571051233,0.43319502843976393,0.14851063350205504,0.5742464763184114,0.11200892042659559,0.2307976377873055,0.09837458221494719,0.25101196849453944,0.15584135490844278,0.32585801308089835,0.15574863450648554,0.3672829292276023,0.034602616709414925,0.2716471112621585,0.015286130592474915,0.3370526890041151,0.18764317364231115,0.21166943980239672,0.18896642312351075,0.18896642312351075,5790,953781,164.72901554404146
1984-05,0.11695748085829123,0.45514192011112314,0.15413589038507874,0.5918309536317126,0.10532341866550571,0.2354413758764718,0.09408597229855827,0.25762304246641665,0.14724127920659408,0.32770285295153684,0.1709631261168282,0.3735258060395603,0.03682015968477525,0.28262328708829043,0.025606178410344047,0.3435556028028513,0.18073387119755183,0.21089225819796217,0.19293658627976437,0.19293658627976437,6784,1235986,182.19133254716982
1984-06,0.1298831573466981,0.4681776361725138,0.17162675972494465,0.5875453784248222,0.11763899788797448,0.2399229344829798,0.11301740260030116,0.26203443876547533,0.16110995130730008,0.3298226247433614,0.17727450368978556,0.36980079034117974,0.04250895826687245,0.2889453208572158,0.03847529578058228,0.34640721483305337,0.1927930206913062,0.2183783461134395,0.20382657734265677,0.20382657734265677,7086,1250850,176.52413209144794
1984-07,0.11856994265022365,0.4455461072655173,0.14843150002220015,0.5843581251758916,0.11869899715001132,0.2343955083333041,0.10522642715645698,0.2582395761249231,0.15532177907304898,0.3209917440429878,0.16198408694773267,0.3691042365325745,0.04429228465746106,0.27890356347084844,0.030556198774458435,0.34253064919596676,0.18966302884061842,0.21353174344926026,0.19289590914285154,0.19289590914285154,9291,1586584,170.76568722419546
1984-08,0.14504300159891387,0.48316505550685634,0.16924835687408474,0.5723450905533928,0.14188941094467628,0.21349023506252474,0.14077786167713027,0.25723185607895926,0.1780501079414967,0.32166680472344056,0.21055403390233476,0.37232890514971057,0.07408154066035028,0.2544118142922919,0.06092302767949865,0.31902903274893646,0.19747346771906732,0.203153270633746,0.2030497690983986,0.2030497690983986,279,47100,168.81720430107526
1984-10,0.09883405559721258,0.4654908835541327,0.1269474030727502,0.591685978585688,0.1150282536235835,0.24532553314205074,0.09873590907961476,0.2638274579317449,0.16489040607881145,0.33062320868668293,0.17394361354477658,0.37333051951135227,0.0379212403184783,0.28820998813854737,0.029323222760877638,0.34168632716863406,0.19710451879397392,0.21977754499828228,0.20302589571325022,0.20302589571325022,2732,483060,176.8155197657394
1984-11,0.11751077836427083,0.4557061473219831,0.14351571314309147,0.5914012771263064,0.12025300497549722,0.24113583226033175,0.10378605158488183,0.26245647016806667,0.16700680341955146,0.32852818003481915,0.17056280295277398,0.37052790037274363,0.0428996456121741,0.2819853196208513,0.031200669698299825,0.34572082982778607,0.19600948793412573,0.22485649285768466,0.19811700849909597,0.19811700849909597,5569,1136031,203.99191955467768
1984-12,0.13608714374690822,0.4447912033641443,0.15902490588837068,0.5895673709845264,0.12183412594645784,0.23438211088786767,0.1028567847262531,0.2544487625985695,0.166806174606097,0.3292312102981295,0.17424801801031484,0.3697808626645842,0.05111881025489753,0.2801874785088778,0.03567695926621914,0.35221728673249003,0.19266270146095266,0.2166442278866338,0.1946770672407056,0.1946770672407056,5950,1086754,182.64773109243697
1985-01,0.12468661340504676,0.46594089462426874,0.1461450838098553,0.5919452573316013,0.12036358534614856,0.2405745516071228,0.1014729400357401,0.25767400803480633,0.15841753213601514,0.3292172172047384,0.15908474428855027,0.3663973201258679,0.045835628446140274,0.291633949116467,0.030456724189643524,0.34769565785429346,0.19015029176892428,0.21799181680182833,0.1896382966782972,0.1896382966782972,5918,1095383,185.0934437309902
1985-02,0.11909402237533379,0.4494497890351194,0.1413447583990654,0.5649160192983791,0.11381174616161845,0.2344925119494895,0.09949119648212844,0.2536722037841277,0.1563600436059741,0.3251774652365256,0.16022088845640708,0.35945864400541255,0.03652115127303805,0.2767592793203638,0.022844018727041532,0.3295240164530632,0.1840435256837792,0.21704423974293807,0.1872649286890665,0.1872649286890665,8402,1388027,165.20197572006666
1985-03,0.11780472607892399,0.4575436962969161,0.13372270086062527,0.6014745101497131,0.11585896745873871,0.23707772271522817,0.09918555512731639,0.2597673649697469,0.16122308277767103,0.32502816742894997,0.16691862820917167,0.3698420627419422,0.04419915865091246,0.2792790333581469,0.028510955571814506,0.3435770266916828,0.1868941580063825,0.21798208934984037,0.19272280098056926,0.19272280098056926,8098,1433989,177.07940232156088
1985-04,0.14233426554718057,0.45826522250683177,0.1653324836786722,0.6064746764136083,0.12898275311368085,0.23849704363828836,0.10925106420928983,0.2622482460988831,0.1719884172211145,0.32950255244128906,0.17009694902356745,0.37054571079167614,0.053442310952495825,0.28689354731552225,0.03618218634339395,0.352764002410323,0.20247764363518664,0.22244353495014957,0.20445231760004348,0.20445231760004348,5579,988467,177.17637569456892
1985-05,0.13046179558780618,0.46861567440882096,0.15806315996845624,0.5968383717392141,0.11933278649853013,0.23886492662625505,0.10617243492187806,0.26022874583185224,0.1581238107145207,0.3333798738118774,0.1683721646216648,0.3721021031316407,0.04369846534451786,0.2822783402423239,0.031014159379368477,0.34314617943070785,0.18866114846097615,0.22071226692481608,0.19523478815593148,0.19523478815593148,6504,1090747,167.7040282902829
1985-06,0.15156748439444517,0.4654330515193073,0.1779478265710785,0.6081861572285954,0.13044885924390073,0.24096829467913403,0.1156091434755488,0.2656131607929215,0.1809998018378566,0.3325373519775027,0.18598800578194805,0.37536485364550554,0.05794339482004469,0.2823157231017709,0.044474707382810404,0.3469726724667998,0.20351948119756694,0.22525735771349792,0.21356914017390732,0.21356914017390732,6836,1247854,182.54154476301932
1985-07,0.13864935020178223,0.46953243446967785,0.17165191529489324,0.5969970145800424,0.11997427233488571,0.24174457141349837,0.1134621494471014,0.26218000437485506,0.16710073710472045,0.3294238803314476,0.18266576062439277,0.3680446792784035,0.05232309611148857,0.2848317518599054,0.03931577467916932,0.3442929876471138,0.19272079699933609,0.2194684388125945,0.19726365757999945,0.19726365757999945,8163,1436543,175.9822369227
1985-10,0.12292134950531727,0.45510390703673065,0.15554857944207437,0.58873962667447,0.12721171649980023,0.24508147059690027,0.11107375745178158,0.25955038671600655,0.182640977205743,0.32849058263668146,0.18267923416397785,0.3704447860760903,0.04758323173642355,0.2852886048025709,0.039646885243380704,0.3382974135604766,0.19778000975641077,0.221522225177587,0.20502136558645043,0.20502136558645043,2556,442674,173.19014084507043
1985-11,0.13773611500085892,0.4807826783912767,0.14202053876265533,0.6242437537089296,0.12757432626797838,0.24051907589412444,0.10626044625547422,0.26767104519138823,0.1783432832001635,0.33422734255098313,0.18282408121671798,0.3799728472852911,0.050556586505728536,0.28837694067846387,0.03398002830766875,0.34875407959940874,0.19833416392360873,0.2257897876044876,0.20158934274185,0.20158934274185,5475,1060043,193.6151598173516
