mnis_id,proper_name,afinn_sentiment_avg,afinn_sd_avg,afinn_sentiment_wtd,afinn_sd_wtd,jockers_sentiment_avg,jockers_sd_avg,jockers_sentiment_wtd,jockers_sd_wtd,nrc_sentiment_avg,nrc_sd_avg,nrc_sentiment_wtd,nrc_sd_wtd,huliu_sentiment_avg,huliu_sd_avg,huliu_sentiment_wtd,huliu_sd_wtd,rheault_sentiment_avg,rheault_sd_avg,rheault_sentiment_wtd,rheault_sd_wtd,tot_speeches,tot_words,avg_speech_length
1,Patrick Hall,0.2700595084511483,0.5549791778025748,0.40406829750659484,0.8120229696052208,0.19418402139709828,0.26782093337113594,0.18459248363850442,0.30297584768687086,0.2318068619554181,0.37041932165930974,0.26419447406116525,0.44730438006951684,0.13536455288062949,0.35121341502079517,0.19090513088992073,0.5145629640135586,0.285553540600637,0.26718458955448415,0.2964355114393795,0.2964355114393795,285,57227,200.79649122807018
10,Jane Griffiths,0.2010968259032902,0.6035289453172805,0.20639876202847188,0.7574513512251879,0.15333403246677835,0.23182389737801287,0.1185645428731216,0.271214739828732,0.22876728777789115,0.35166055898916393,0.2512046601927223,0.42703196046329894,0.11439341806576414,0.36690712000227355,0.030099067489642153,0.42869747745018094,0.27245280365145647,0.24470029742902932,0.23742277416304886,0.23742277416304886,220,63928,290.58181818181816
100,Archie Hamilton,0.15230405944914663,0.4633849355431281,0.17506478074089807,0.6171856879195717,0.13799785104549303,0.24907149159843486,0.1236795231979828,0.27292184787780005,0.18996390331011975,0.33145279420528756,0.21476434215196646,0.3773641998661934,0.06551455185678294,0.2899110672952313,0.07024941387727149,0.3547090223003463,0.21687523891442861,0.2296348190460233,0.2346542793376968,0.2346542793376968,1430,252976,176.9062937062937
1000,Doug Hoyle,0.0409022398560041,0.449872515075018,0.05999419333018723,0.5632952887588197,0.0657970149604343,0.2274184508143536,0.06631301864541671,0.24152607091466685,0.13575765263797762,0.32263106413678727,0.1424233466015714,0.3574220634281125,-0.008377657525906166,0.26090243194268187,-0.022357935378638644,0.31609911798721496,0.16428382732544095,0.21649396275477123,0.16373174368440715,0.16373174368440715,884,139787,158.13009049773757
1001,Francis Pym,0.25344351765500966,0.4425393953305165,0.286255252727711,0.5491615972140711,0.1704804288220646,0.24854798460582997,0.1662007718723928,0.26439749905752913,0.22062685118553355,0.3370219593892349,0.24005055810036993,0.3685413197924483,0.08987668293199057,0.2731000109709041,0.10558767123773898,0.33347985415302855,0.23230224625857585,0.22662708542869556,0.24614217359924112,0.24614217359924112,2495,288952,115.8124248496994
1002,Frederic Bennett,0.14140805437659695,0.45689800541218384,0.1399092819987543,0.5662703483090109,0.12900692799362568,0.22018334744586343,0.08704748777805633,0.2572386786736078,0.15992200825017974,0.3209494500323084,0.13342726473120756,0.35455683605782884,0.07644737166432897,0.3317524097309407,0.029096988160927314,0.3870246168255866,0.19436803516359535,0.2045555407971928,0.17609815039883508,0.17609815039883508,120,33559,279.65833333333336
1003,George Grant,-0.0014984284860900584,0.42118349347447714,0.18923837060933021,0.6003334211996733,0.08119381810840609,0.24192943529902572,0.08456657518688639,0.2541566731411699,0.1748650657184688,0.36690596907345063,0.18147892533564758,0.37185870009994004,0.04850597089642304,0.29526999848787217,0.06263023229539919,0.40698024459520865,0.1994032760454008,0.21592773572037657,0.1846406167170087,0.1846406167170087,29,4427,152.6551724137931
1004,Hudson Davies,0.06720612378928151,0.5667830012053288,0.2094459318540291,0.6857297542898511,0.07999020672076101,0.2813966176225148,0.07891711473797013,0.28548182263212746,0.18889016629483937,0.40824100121819684,0.17574770604514012,0.4524819419253417,-0.017757445319860343,0.34394702467711397,0.007578192723912249,0.3803147459212402,0.18715072432678184,0.29349827507488746,0.20536275002144283,0.20536275002144283,53,13820,260.75471698113205
1006,Harold Walker,0.07244438984335645,0.26186569289296496,0.1117268473824016,0.4541814530946061,0.07398199923430013,0.16945489297968266,0.08317651852181346,0.2203854850650558,0.09998630368121174,0.23280867728576987,0.12179990226858145,0.32266568324475425,0.023485860170556025,0.154098642157721,0.041394448975455495,0.26366969663093637,0.11913272647981926,0.1654952585831987,0.16330789762431033,0.16330789762431033,5472,289239,52.85800438596491
1007,Hugh Fraser,0.07698737626673821,0.5338961385626363,0.08164007684922264,0.6737391376199228,0.10571293390321333,0.254234993004215,0.07923756180407211,0.27588172402308386,0.12283642983616333,0.3582373550669834,0.11956173260984607,0.387932673506928,0.05337525794207216,0.3481505596870213,0.015352470328269065,0.376408168355013,0.17949045592781562,0.24408428017107198,0.1741900463513271,0.1741900463513271,149,47726,320.30872483221475
