year,afinn_sentiment_avg,afinn_sd_avg,afinn_sentiment_wtd,afinn_sd_wtd,jockers_sentiment_avg,jockers_sd_avg,jockers_sentiment_wtd,jockers_sd_wtd,nrc_sentiment_avg,nrc_sd_avg,nrc_sentiment_wtd,nrc_sd_wtd,huliu_sentiment_avg,huliu_sd_avg,huliu_sentiment_wtd,huliu_sd_wtd,rheault_sentiment_avg,rheault_sd_avg,rheault_sentiment_wtd,rheault_sd_wtd,tot_speeches,tot_words,avg_speech_length
1989,0.1444414815201915,0.46686327495421115,0.17216168510169338,0.6070448408214436,0.12052855843436823,0.24062470393754137,0.11145940694159019,0.2637336651587177,0.16980433479411997,0.3306300441115882,0.179977387725427,0.37471422638612717,0.04701413211785572,0.28049060440238244,0.038559469927848034,0.34761344881636336,0.19684725429409142,0.22575707507991358,0.20657572791426,0.20657572791426,65766,11557613,175.73842106863728
1990,0.14534105149044646,0.46227293133947,0.17517162303359393,0.6014716695897042,0.12193394082503083,0.23943610557217798,0.11323395885457331,0.26257277754483505,0.16851879965744934,0.33019443223713435,0.1778274026598888,0.37320221950976873,0.05012090671610472,0.279127929403166,0.04174133014775219,0.3457961524928606,0.1976756852284162,0.22329465593456482,0.2061134566136861,0.2061134566136861,65350,11094971,169.7776740627391
1991,0.1394343140309133,0.4741497987528776,0.16589283516788383,0.611542235072613,0.12303291708023142,0.24323931845411395,0.1108012683010703,0.2647615756613527,0.16961897123912126,0.3343962440844847,0.1746240509449372,0.3745869522167975,0.05019210615720122,0.28644113464006815,0.04131799212514867,0.3495283036342751,0.19979785298214395,0.22646252619694987,0.20552192020746973,0.20552192020746973,56835,9780204,172.08065452626022
1992,0.15296308375762904,0.4780952484216726,0.19164548318323055,0.6266471563311939,0.12571554585083175,0.2423039940805256,0.1163167460368095,0.26585765218168855,0.17551801809438952,0.3328145739778526,0.18564372863333364,0.37685962609610224,0.05609939952484087,0.2859305779597964,0.050878088708196316,0.3552096292819989,0.20666719246812143,0.22758734983452167,0.21500201202259986,0.21500201202259986,45968,8353700,181.72859380438567
1993,0.15837866394655428,0.48152234552773016,0.18553548351483196,0.6230502564429111,0.1295443444433555,0.24334590285653593,0.11788882773902402,0.2639685460739977,0.17770252441357692,0.33403700946303216,0.18490137874372914,0.37629485484900776,0.0582987935404167,0.2856088878921949,0.05053092367094438,0.3511041932321362,0.20714158412523428,0.228477296351762,0.21150354673365002,0.21150354673365002,57606,10132935,175.90068742839287
1994,0.1639946585131279,0.49089038072891344,0.19913727890626096,0.6431289992006436,0.12943558577961867,0.2452788739849675,0.11943209054417053,0.2670517486461368,0.1790096289656482,0.33558536170332054,0.18873260328671443,0.38142690824189385,0.057756092609716245,0.2899093400868195,0.05375853932253462,0.3589028442999648,0.21291796112721492,0.23121556444224875,0.21767469140257284,0.21767469140257284,52963,9494431,179.26535505919227
1995,0.16635509575958318,0.48699977432441394,0.20645555644818822,0.654469857647356,0.13028483461802487,0.2419810081902024,0.12181618499768164,0.270926266103808,0.1802492365240145,0.3354790285221819,0.19210799146987606,0.3859159429865374,0.062281291479488146,0.2894319890055063,0.05911386790271612,0.3660747370018173,0.2135971731197366,0.2308398892448152,0.2220611862639933,0.2220611862639933,52475,9943218,189.48485945688424
1996,0.14232853390144837,0.49362945631277616,0.1762916268916053,0.6551713891644587,0.11895202840810902,0.2421539154261683,0.11320660895107691,0.2709141269019086,0.16358854834432654,0.33612364746203466,0.18082697455698607,0.38606323922190955,0.051932453920887973,0.2903416881571415,0.04906036964098302,0.36461723119455725,0.20213957036998284,0.2291281080045045,0.21472545559599593,0.21472545559599593,54405,10372868,190.6601966730999
1997,0.17618718887103565,0.5002358594434174,0.22228988816769873,0.6632005460452038,0.1320780823148603,0.24420054187742202,0.1278030322063858,0.2723216713141225,0.17701701315533422,0.3397484682534641,0.19858620596554064,0.38957583642957166,0.0685817208668906,0.2994911527908909,0.07029428482646823,0.3720573675528141,0.21904057719183315,0.23501131773425613,0.23121213302620447,0.23121213302620447,43253,8445722,195.26326497583983
1998,0.17602775078153737,0.5031261009977942,0.22261220384041466,0.6471335671393712,0.1313465889252952,0.2457942873591658,0.12624234634494344,0.26963586108082943,0.17284180632592494,0.34163660070551194,0.1928580497789789,0.3866652133469276,0.06323809226288542,0.3041188213765005,0.06405984543718055,0.3709416237354831,0.21941403804683224,0.2361190902897249,0.22887705896282823,0.22887705896282823,61745,11145488,180.50834885415824
1999,0.16725404864316382,0.5140768743288389,0.20676044955083278,0.6607518332260188,0.13140854143341724,0.2503662166494084,0.12444305910349217,0.274719516205618,0.16928406029970572,0.34442062046542776,0.18631143712429693,0.3895328914707505,0.06336058632744375,0.307258776509718,0.06172344700952894,0.3723688584431058,0.22148364724513864,0.23985519498058944,0.23006347306409627,0.23006347306409627,55043,10359606,188.20932725323837
2e3,0.16379898138815677,0.5042743975695391,0.2029974463482808,0.647636438272719,0.1280681386308674,0.2505142278355785,0.12257653601878013,0.27344208402118525,0.16625293579180853,0.3422572078656204,0.1821575020338039,0.3841046062274063,0.059569583256273484,0.30403893592923914,0.057331730107237584,0.3676929678438078,0.2183354818857578,0.2379261943850528,0.2253374145409807,0.2253374145409807,57921,10127609,174.85210890695947
2001,0.1668904121950427,0.5419692085236436,0.20802403651596335,0.7218969908522787,0.13044823323510868,0.25618395014691925,0.12621050291527583,0.284545153029125,0.1753502144977742,0.35155762199215684,0.1940250562881797,0.405345282241105,0.05964830913248282,0.3235885146327053,0.0640921913891704,0.40666517405811914,0.2252828960142732,0.24361393288134042,0.23882826053090328,0.23882826053090328,46389,8584389,185.05225376705684
2002,0.19181959288600434,0.5817541156974622,0.2496114155840649,0.7928707279889905,0.14157265449552972,0.2608200425237338,0.1388658595971985,0.28630924050488715,0.19112329279880597,0.36362671200303925,0.211951660131872,0.42297189506835825,0.0692142611383202,0.3410626577235669,0.08059904781251674,0.46940359251902236,0.24075966370737287,0.25117009868485507,0.25385035487951707,0.25385035487951707,48284,8968092,185.7363101648579
2003,0.18358527388333368,0.5843619751774063,0.23378201611776248,0.7981998687342401,0.13666752991755418,0.25767983958521484,0.13360695769903405,0.2851537902550406,0.18894364423252114,0.3628285834901894,0.20879143393516653,0.4372669969064472,0.06601795923786602,0.34012665742575876,0.07896273901339118,0.4519856005925137,0.2371466533863814,0.2487861298244723,0.2503606790554889,0.2503606790554889,53729,9194124,171.12032608088742
2004,0.19419468645235724,0.5924867096701403,0.24003048717124992,0.8192445923282067,0.13909236165294278,0.258615162090368,0.13933158182232966,0.28677304215458405,0.18881696851263202,0.3640477851953629,0.21120127163525226,0.4280786616420323,0.0684996921515181,0.3429694423241313,0.08339266999225303,0.45704735413984243,0.24039722990231835,0.25026933090946035,0.259938159672482,0.259938159672482,53301,9508328,178.38929851222304
2005,0.18612729164942823,0.6001541570394705,0.24717593347158287,0.8747973688479714,0.1384211834313295,0.2602164758357257,0.1362991197573867,0.29105466491167886,0.18661368938368125,0.3633730872449797,0.20414464657590395,0.42359520767772996,0.07224567205655384,0.34295234214070486,0.07460714884839811,0.4550644923530612,0.2411934147117568,0.25155669173886536,0.26255620255745815,0.26255620255745815,45292,7853649,173.4003576790603
2006,0.20286982638251463,0.5970858773477502,0.2722752654949206,0.7947970678544052,0.1390117285555235,0.2585818320896066,0.1414805392505136,0.2843014471222413,0.1895456691866199,0.3630661533571753,0.21298381264143404,0.41838860858999816,0.07259785203442562,0.34098182872513694,0.0870263178012131,0.43454165508154846,0.24451966680824255,0.2527044888882907,0.25868451826749067,0.25868451826749067,51387,8671686,168.75252495767413
2007,0.21452382116448962,0.5991044804699642,0.27357383125686185,0.8022467830944173,0.1453093672046556,0.25912109029074754,0.14489921780857334,0.28639806156142333,0.19882992960259221,0.3646099341815833,0.22041785001785194,0.4223960312195305,0.07836395630521063,0.34284151140447067,0.09612418320919897,0.437169600267348,0.25007763056414745,0.2528776198046963,0.265637320427327,0.265637320427327,51686,9211636,178.2230391208451
2008,0.2021164162771627,0.5929285776026503,0.26514827204669683,0.8105435131256885,0.14011402705893128,0.25736182554081405,0.14243274779776552,0.28345411079092114,0.18967592468012615,0.3597219637995492,0.21269357776271489,0.420966227590251,0.07869322958609629,0.3450891192860947,0.10425754463702527,0.455001370031905,0.24578167965273412,0.2521560461736028,0.26368769003756953,0.26368769003756953,56566,9488940,167.7498850899834
2009,0.20135221452882093,0.6177649689178394,0.25237254539098714,0.8423982980949345,0.13939200965018653,0.2616434896680836,0.13875608062724215,0.29115301658776055,0.1908188407101827,0.3670468826625429,0.20802097450045784,0.43412317527817973,0.07757713166008001,0.3519218577997102,0.08129402844083815,0.4625931196536323,0.2501560465048395,0.25562235965092084,0.2684249187801439,0.2684249187801439,51002,9038584,177.22018744362967
2010,0.22031071180241735,0.6105627603523607,0.29218559971197683,0.8475639856421155,0.14605519511476003,0.25783748713476856,0.14961431984579063,0.2885190030256196,0.20085672980460265,0.3631055246682492,0.2245008876468707,0.42950102629313414,0.09001713661194873,0.3500948715888632,0.11781621630083425,0.463872458566471,0.2571116442146515,0.2531177399996479,0.2738959040306087,0.2738959040306087,61351,9219531,150.27515443921044
2011,0.22245328405590206,0.6062977695542514,0.2812045459458918,0.8145237886898186,0.14663984505960037,0.25592968469555905,0.1471943400255182,0.2866521582408777,0.20186730777061737,0.3624145878076502,0.22465423450102343,0.42394513917715154,0.09317504182880121,0.3448795549322449,0.11219254964716238,0.446061645830704,0.258968618805571,0.25228986810442966,0.27189567466408526,0.27189567466408526,70729,9883209,139.73347566062012
2012,0.2331764588435907,0.6202888871370814,0.29101235217066906,0.8320369287822704,0.1498705135608956,0.25837373126907065,0.14690200819371374,0.2886456808281086,0.20007980204550307,0.36564524950637023,0.21401225030667673,0.4307794082043318,0.10046633407700648,0.3506202608526779,0.10645213520576148,0.45218518582506434,0.27162688092693305,0.2658283039679315,0.2986036530530509,0.2986036530530509,62600,9068026,144.85664536741214
2013,0.22732523879573557,0.6172033729575387,0.253634569124706,0.8401517491566679,0.14900997955395268,0.25885075751209274,0.1457806812066569,0.2893854903792763,0.19741552289689737,0.36584111542990866,0.21367838292600533,0.42881447548355706,0.09477612741027844,0.34727837939094247,0.10029675652794423,0.4489852252836407,0.2589922651371296,0.2542450939726239,0.26919155243438125,0.26919155243438125,68594,10071564,146.8286439047147
2014,0.2308486607298538,0.6236844009762819,0.28706013255222884,0.8644229141605337,0.1491794938414989,0.2599835566835717,0.14473161216012534,0.2911776062290395,0.1965192509715696,0.36627863639295566,0.2069644151836517,0.42864597896369083,0.09849959521492177,0.3499880695304967,0.10766959108467289,0.4536909536006859,0.2604876036229162,0.253979787998463,0.27214573128394565,0.27214573128394565,61314,9389898,153.14443683334963
2015,0.2460803130847054,0.6336012119782763,0.4066341482094428,1.030476042301398,0.15122319446334456,0.2595593352899894,0.15322534320616243,0.29174987523296286,0.20352846960868443,0.36527220693188417,0.22635812531940108,0.43177189435087326,0.10481715730646188,0.3503959403931798,0.1274374020062413,0.4647657512076255,0.26676368356810737,0.25807262555927707,0.28444292561472323,0.28444292561472323,58385,8882051,152.12898861008821
2016,0.2618601848210142,0.6384351400523648,0.3025262083781006,0.8762721078899836,0.1583926174474357,0.26191449986360227,0.15773055493299334,0.2951515093797117,0.20630557673488018,0.36720461104586505,0.22287040791472143,0.43235850635129347,0.11033139753975489,0.35568406151911847,0.12083381968608685,0.47539357727866605,0.2772125047820677,0.2623883292759592,0.2913483633620932,0.2913483633620932,64686,9854224,152.33936245864638
2017,0.2702661256922386,0.6265880496748536,0.33150467959106356,0.8647924194624297,0.16883538514953747,0.2600665405422168,0.16809848753083304,0.29543027188755594,0.2185258058149039,0.3649565396754296,0.24044432628589393,0.43100483170114695,0.12354657404398516,0.3476887031488147,0.14880982784923763,0.4564093279703624,0.2846555372298963,0.26135220944172055,0.29837743200145944,0.29837743200145944,33019,4801057,145.40285895999273
