mnis_id,proper_name,afinn_sentiment_avg,afinn_sd_avg,afinn_sentiment_wtd,afinn_sd_wtd,jockers_sentiment_avg,jockers_sd_avg,jockers_sentiment_wtd,jockers_sd_wtd,nrc_sentiment_avg,nrc_sd_avg,nrc_sentiment_wtd,nrc_sd_wtd,huliu_sentiment_avg,huliu_sd_avg,huliu_sentiment_wtd,huliu_sd_wtd,rheault_sentiment_avg,rheault_sd_avg,rheault_sentiment_wtd,rheault_sd_wtd,jockers_rinker_sentiment_avg,jockers_rinker_sd_avg,jockers_rinker_sentiment_wtd,jockers_rinker_sd_wtd,senticnet_sentiment_avg,senticnet_sd_avg,senticnet_sentiment_wtd,senticnet_sd_wtd,tot_speeches,tot_words,avg_speech_length
658,David Trimble,0.10467764563137631,0.4131878317646912,0.10597752788201828,0.4772152348518564,0.07854675751188687,0.2219907697389634,0.06138990897310494,0.23749973447873973,0.12391793060750457,0.3020850671437362,0.11293925130087569,0.3242148010414651,0.0175703734480489,0.24978334339067015,-0.008952131315692629,0.2808200366019002,0.18646997886811176,0.23217279871218585,0.17835812338515658,0.17835812338515658,0.06891181077734063,0.2372021210419083,0.04631013412087923,0.04631013412087923,0.2059787570221687,0.2967902208109247,0.18877816727440827,0.18877816727440827,1328,395758,298.0105421686747
659,William Thompson,0.0971433748829495,0.3670820957943151,0.10375530861658405,0.48272055286959964,0.0644188099866204,0.20657005549060328,0.04964641091911449,0.22878908294356637,0.0996863283937866,0.28549659736746513,0.09739943235600489,0.31382321156341303,-0.0059411929065327496,0.21241254562211423,-0.014595707662368507,0.2646218805359356,0.179912377849418,0.20430355036540573,0.1720394212219241,0.1720394212219241,0.05773266811098364,0.21801105347678704,0.04173521243354403,0.04173521243354403,0.1676591804363396,0.2923453634532223,0.17725433765911053,0.17725433765911053,243,39258,161.55555555555554
660,Audrey Wise,0.07953338393543266,0.43737986032189813,0.09628050559870746,0.5543213382111197,0.0948214135477627,0.25438757352505775,0.07550840723182392,0.2726414975577803,0.11592974555955886,0.319033035040157,0.11641058223228877,0.35112835627162403,0.008484586793841759,0.2733518391748735,-0.005724843294222647,0.32123094330830537,0.17469293969237146,0.24112940260512472,0.16844129237926078,0.16844129237926078,0.08247822711228203,0.2683781411567649,0.05448183914617678,0.05448183914617678,0.20797081720651045,0.3283783446680596,0.19853252550315464,0.19853252550315464,591,145679,246.4957698815567
661,Julian Critchley,0.11906476830148442,0.4293954246073562,0.09807078048453723,0.4946014450858731,0.11289079766411088,0.24243746907765115,0.059860055416985386,0.2446758981505179,0.1286012654096098,0.3065702242333195,0.12097433156914825,0.3291851300052265,0.05877271136729629,0.2722957405211355,0.00374312863243625,0.29635203261309623,0.18352137146966674,0.22064600430323267,0.17342502977315388,0.17342502977315388,0.09320892484859919,0.2588958656342207,0.031004242253110256,0.031004242253110256,0.18531118786146078,0.3185564528399584,0.18941791660095847,0.18941791660095847,118,41425,351.0593220338983
662,Leo Abse,-0.008295483536670971,0.40164211704456465,-0.009586370469817421,0.45343215722163477,0.03830724353384431,0.22782975223487048,0.030112892365645825,0.2555096961527134,0.10264135158012348,0.31350122946715336,0.09367022227261539,0.331548492214636,-0.0434795252569572,0.25436237280185586,-0.05577093225251641,0.28726351255278626,0.13966391684021076,0.21566861501927603,0.13776464606010655,0.13776464606010655,0.021137904481228462,0.24105180965448225,0.014417814355540123,0.014417814355540123,0.1819567606062135,0.31012574742919957,0.17984319436908391,0.17984319436908391,308,89365,290.1461038961039
663,Allen Adams,0.033967187076902036,0.4157368708242468,0.0029890122109934767,0.49836762962326553,0.053684935698661805,0.20960206276823706,0.03955329647372214,0.23540627451214907,0.1316966364636426,0.29740940064641325,0.09635624911694142,0.3320832709029708,-0.01135217191011973,0.24175764233624328,-0.04641666291990343,0.2714582333837369,0.14058442873540034,0.2124470957237689,0.12223848295059074,0.12223848295059074,0.042738801968306185,0.22667919070062484,0.024653796093898797,0.024653796093898797,0.2629064934402884,0.3416699617919918,0.20163149513427625,0.20163149513427625,129,24511,190.0077519379845
664,John Grant,0.01855685109831314,0.40019705524788823,0.012662214351091595,0.4965382633562572,0.053638731099271794,0.24035095902385972,0.03363103851335215,0.26162933391292154,0.07654833534924854,0.309675576975562,0.07866783909269116,0.3384190239028027,-0.0228556763171609,0.27974052007924705,-0.048040938578262755,0.3144303786977162,0.15710325897581298,0.21416688744416063,0.16116747058833236,0.16116747058833236,0.049834958167907534,0.2621774492623277,0.019342981845067057,0.019342981845067057,0.19369006006931555,0.30263439622993304,0.19759893959562339,0.19759893959562339,194,60598,312.36082474226805
665,Robert Adley,0.1130480749264474,0.35781255282517915,0.14142323449092634,0.4281118672339511,0.1527824663736842,0.2270753731894176,0.143900529102328,0.2385588964299629,0.18165284324032716,0.29185296060704996,0.16708707740339598,0.31351408197503383,0.07424191003331937,0.2668145532251258,0.05475450074263634,0.28097390843734815,0.23199812583937002,0.21320653642548082,0.21689119745282145,0.21689119745282145,0.14138830688900308,0.2400235022226689,0.12414127849850196,0.12414127849850196,0.2821455407211241,0.29304218842175606,0.2503911225425499,0.2503911225425499,1963,244642,124.62659195109526
666,Michael Shersby,0.16685438958657564,0.4164915185074359,0.20538935213817527,0.5279440000862821,0.1759781385658644,0.24458673460546212,0.14642666291775305,0.2655814704791822,0.24149787906969486,0.34259530737070026,0.2517211181425913,0.3614413684399949,0.09723991646347971,0.2710640190528109,0.07988435679245667,0.29491500353595224,0.24522808908962604,0.2360581197686193,0.23770739251443576,0.23770739251443576,0.16852360867988192,0.2530206081335265,0.1350496924568882,0.1350496924568882,0.28561478467831025,0.3075340267395792,0.2586247889958684,0.2586247889958684,897,277341,309.18729096989966
667,Gordon McMaster,0.0390110169774759,0.4027301568701927,0.05295606771602397,0.5034397273525174,0.07280853486138317,0.23099229668462506,0.0484296864973355,0.24807236194952653,0.12701112959171904,0.3076568290687211,0.09383730615814531,0.3362825313375788,-8.443987866980198e-4,0.23465009054537903,-0.030231558311980537,0.2911347204769064,0.18686810785416655,0.21973718227185135,0.1762369667234508,0.1762369667234508,0.0649309977095383,0.2392357351878515,0.033700935209895345,0.033700935209895345,0.264750648819794,0.30761146802468126,0.21842413362424304,0.21842413362424304,240,45592,189.96666666666667
668,Piers Merchant,0.15887584087699483,0.5167467687750528,0.2082462767599431,0.5972671746084895,0.1404798166853179,0.2700303002191586,0.12912720567063835,0.285501703634089,0.19095813605466114,0.3494002007307877,0.18649102012301,0.36269806361280427,0.05607668080779131,0.2978853688993174,0.06139670128566006,0.336972829956286,0.21970217443120466,0.26439653024597026,0.22594859104664944,0.22594859104664944,0.12921102618441294,0.28669706738411865,0.115129855316466,0.115129855316466,0.2442996323196231,0.3275790763212517,0.22265167900958474,0.22265167900958474,479,185655,387.58872651356995
669,Derek Fatchett,0.13631665629210374,0.41559277378486803,0.16358337350831595,0.471640386739439,0.11313500133960779,0.2333226910626927,0.10583516542525052,0.2428594733291947,0.1699763648328674,0.31245411555191294,0.17497139858060326,0.3314112006916936,0.03885052670297064,0.25239908442676173,0.03277928109712019,0.2781890168356458,0.2175450507284696,0.23515480439744116,0.2232997059734626,0.2232997059734626,0.09482917961155006,0.2500192791704917,0.08225252801598136,0.08225252801598136,0.24160176214754917,0.3032058787467085,0.23472704713728657,0.23472704713728657,1634,334593,204.76927784577722
670,Alastair Goodlad,0.23720602714480882,0.4006930046011341,0.246833039063425,0.4885799011170078,0.20909815909482085,0.2637987086066964,0.18135162273526315,0.2705270630521941,0.25105165600818286,0.33707538439561374,0.2568932546247466,0.35188890734590794,0.12805808401771518,0.2640566781605206,0.11574597363319485,0.28837735376340745,0.2701497256813048,0.24080656052580815,0.27259035008171045,0.27259035008171045,0.2089201331189779,0.2713456283350238,0.17644803219890504,0.17644803219890504,0.2445105813780251,0.32307753980336,0.25300941280695055,0.25300941280695055,684,136264,199.21637426900585
671,Roger Stott,0.09294417475403083,0.3908927594128573,0.09636360822759138,0.44874882764436475,0.08940537898184638,0.2255597445610053,0.07592143604180997,0.23732983766989213,0.1360498140431632,0.29474149515251685,0.14050603070961667,0.3196324436148381,0.019316794940263563,0.24414624375296748,-0.0017690064045457086,0.2706561075520964,0.1729391546343161,0.21681435995020445,0.1827351532752268,0.1827351532752268,0.07556589499671773,0.24170553521104737,0.06022877092160054,0.06022877092160054,0.22129143792320444,0.3037162271864939,0.22095712886553207,0.22095712886553207,736,196450,266.9157608695652
672,George Robertson,0.10094920412516344,0.4161481700826301,0.09503880937322007,0.46711661157897727,0.0996653927459678,0.23740332706346845,0.0879697116136158,0.24748900396483928,0.1426010657934223,0.31544701512507917,0.1441220165025823,0.3339972323936003,0.03247904780759339,0.25719543775373643,0.01889635828630498,0.28532420338398246,0.20418129408501604,0.23118011138091263,0.20826862989849534,0.20826862989849534,0.08533168824635812,0.25256331788055364,0.0691371325054691,0.0691371325054691,0.20657692165659647,0.3138515648699051,0.20792279734067107,0.20792279734067107,2307,559258,242.41785869094062
673,Alan Clark,0.15474270143226718,0.3908234154099586,0.17973924489709892,0.45321105369793907,0.14306476820750533,0.2421808904307557,0.13163837642769394,0.2504009529253826,0.17623961124982737,0.30749841213973383,0.1825906119730227,0.3294186509163812,0.06760467865814475,0.2520481944828915,0.05908362766629921,0.2806928119339795,0.21362565585738316,0.22566361214236788,0.22881717250237263,0.22881717250237263,0.1358812289945892,0.25523785317552145,0.12174778420646573,0.12174778420646573,0.19676986511752495,0.30905955495810394,0.22465302479918497,0.22465302479918497,1771,223497,126.19819311123659
674,Cynog Dafis,0.16560383847307766,0.41143172268665523,0.22525486094444058,0.5003117467692585,0.1304887382703411,0.238486672791034,0.13465904657530356,0.2612318365802694,0.18216334354547362,0.3182612225461676,0.20320132671977287,0.34678960713651774,0.05000864562570694,0.26627109663361215,0.05717488107724087,0.3033924446455479,0.24988113146832244,0.25993470170912003,0.25735364695596036,0.25735364695596036,0.11613073792318063,0.2577224333833171,0.11412852774408033,0.11412852774408033,0.27854615732731064,0.3317165361278319,0.26629646730093526,0.26629646730093526,597,159464,267.10887772194303
675,Michael Colvin,0.1683808998816453,0.39681951777099206,0.2290255870928616,0.4837354230360441,0.14809182747166352,0.23124798540847646,0.13523106832335818,0.2467942125084568,0.19317316470228102,0.31544500536519887,0.19512651067826778,0.33647985037880285,0.08535163457991213,0.25221336284258916,0.08807359347224779,0.28657575882882835,0.2402132112948372,0.22896743588813454,0.2447925631636148,0.2447925631636148,0.13845175511947236,0.2427665517832304,0.1202625137504461,0.1202625137504461,0.2606714515978261,0.305053284675395,0.23110291238528122,0.23110291238528122,1564,336914,215.41815856777492
676,Bernard Grant,0.00600194110981282,0.41825841475748227,-0.0180484109793322,0.5098385589792271,0.03781702771999221,0.22531647521768572,0.02541956788753749,0.24812354896787403,0.07711283665090876,0.30093185508262077,0.07341708949721087,0.3390113837260894,-0.022748133913877932,0.2389524919349783,-0.03886005470069317,0.26981010386262233,0.15691773023119246,0.2065562463734078,0.1598252920294179,0.1598252920294179,0.032174579844329906,0.23217348962873657,0.013694593030182767,0.013694593030182767,0.17621668829074924,0.29751645105156016,0.16456360951107116,0.16456360951107116,326,70804,217.19018404907976
677,Clifford Forsythe,0.1248609377515529,0.4319601881166443,0.15085771488151392,0.5018861071248515,0.08412491412595141,0.2108269752366456,0.07681918578133409,0.22761681108596968,0.13954602592819862,0.27772784368842157,0.1393567019639253,0.30834690830748707,0.010589078756543744,0.24797326872253755,0.003338900662060718,0.27825703540285124,0.18638099894095175,0.21712365341200782,0.18018322125739866,0.18018322125739866,0.06860468832237637,0.224725150406703,0.056678335197773884,0.056678335197773884,0.23410951378130246,0.3030393204948594,0.20863246562970114,0.20863246562970114,273,81978,300.2857142857143
678,Donald Dewar,0.13833879563514787,0.4697737549588448,0.1369139441129813,0.5091920988054718,0.09545951923523312,0.24577285002078242,0.07941828268513154,0.25432155764767794,0.12787581752837957,0.32075742576068117,0.12482789702310194,0.33760962864594524,0.027890841815955417,0.2807583956142031,0.007147543364122188,0.3034382947736236,0.17660817011287022,0.24232420976011124,0.17694494216770051,0.17694494216770051,0.08302868319319183,0.2613210077402186,0.06351664164393105,0.06351664164393105,0.19883619653635115,0.32611383459417526,0.20369191170993647,0.20369191170993647,3281,1001157,305.1377628771716
679,Betty Boothroyd,0.10717100979738806,0.24025553665315783,0.133147009143238,0.31917586856834107,0.08744049212343787,0.16612356995165278,0.09800047814823072,0.19015722843743849,0.1231910626360895,0.22473521447163014,0.14697710288575558,0.26296530924252115,0.041106834977900984,0.14780241146559941,0.04716644932563017,0.18650874461741263,0.1318901364476069,0.16996536119455433,0.1646929560107025,0.1646929560107025,0.08305160526551068,0.176341403810021,0.09210764632691813,0.09210764632691813,0.1546590825998808,0.24425272708146412,0.18802580637299077,0.18802580637299077,12881,521653,40.49786507258753
680,Dennis Canavan,-0.010450705807914585,0.3936316996348414,0.03186630251086764,0.469679101505147,0.03582877560542876,0.22110733125804405,0.046053914252159926,0.24141942540794545,0.10480059772910538,0.3047285168783598,0.11325503006024906,0.3336321384311223,-0.024347486609781345,0.2313836712340673,-0.027012139503602522,0.26525616048192346,0.16482813405832974,0.2122619925288543,0.17464983722334815,0.17464983722334815,0.026811224297290083,0.23040266271125373,0.03232719370846605,0.03232719370846605,0.25515296953710775,0.3082245684799216,0.24629117889742239,0.24629117889742239,2650,345382,130.33283018867925
681,John Smith (Vale of Glamorgan),0.12846182503810008,0.45469898794996877,0.17322978218468865,0.5777679363657713,0.13201776752410946,0.24318496681367746,0.1161649312676935,0.26580380234047396,0.16280118194770712,0.3175249744867043,0.16891797936734612,0.3429626478436103,0.07070912789845211,0.2764570739802316,0.07078301092452549,0.31626632688280526,0.25723062415028874,0.2628565682417323,0.26153660222255476,0.26153660222255476,0.12186658187459735,0.2544271599807316,0.10692448632958042,0.10692448632958042,0.24702969703533095,0.31139448217613075,0.24079941938353047,0.24079941938353047,656,128056,195.20731707317074
682,Rosie Barnes,0.07059714060480496,0.5265195451256259,0.04127431332368241,0.5944474896775069,0.08222145602021985,0.2590268743224757,0.065032484798574125,0.2849976308610346,0.13776834215980796,0.35211169669873466,0.1174498052929327,0.3716986024964424,-0.010437146282779839,0.3105323462160004,-0.030556544004869558,0.33407683833199403,0.19771080840980168,0.2573666447626761,0.180539444681121,0.180539444681121,0.06688341610394286,0.2765408412332542,0.05229204871829899,0.05229204871829899,0.2495204736619231,0.3460346877813303,0.2252309334289941,0.2252309334289941,135,61165,453.0740740740741
683,Den Dover,0.18879736524924026,0.39092313536376655,0.27961903461023907,0.49038686319426206,0.18245738946410361,0.22853949492996903,0.14358186237418702,0.23771688486376638,0.2139121401591304,0.3061442593743697,0.18429790440736168,0.31963116370759603,0.10514743210504185,0.25350790309385735,0.0884780076052592,0.27867409921863856,0.26201179605838193,0.2354921994289511,0.24060754429030431,0.24060754429030431,0.17260795068174636,0.24352165170672727,0.12498556719880746,0.12498556719880746,0.3035922364490579,0.31358979384135005,0.2565948819541082,0.2565948819541082,332,56165,169.17168674698794
684,Sybil Chaplin,0.23722987373330848,0.44181391755073646,0.24374130269078478,0.5557470822507529,0.1668616007324193,0.22607115926740537,0.11142688223410581,0.2535844345970578,0.16020301735988354,0.31473421216864483,0.14115447947188917,0.3316256127710666,0.11439087402137822,0.3205228557179707,0.04900639539776561,0.3220368984294252,0.23583854320769762,0.23454378600928955,0.21982744623226766,0.21982744623226766,0.14839824089053696,0.2418099833894929,0.08391715608194994,0.08391715608194994,0.27229434051080836,0.28113496090356466,0.23163733479803164,0.23163733479803164,30,10097,336.56666666666666
685,Diana Maddock,0.11266741023957484,0.492577479867225,0.14320735514314822,0.5429545756538419,0.06291563283228385,0.2464333755849528,0.07417194134194031,0.2567758807611985,0.07692987689470981,0.3072321730237488,0.11358112493311463,0.3360234766829341,0.009333570944476144,0.2673632473740998,0.020016516349146547,0.29726124044567664,0.19669638550614035,0.25684471737710723,0.20678807469327737,0.20678807469327737,0.045806249077554685,0.26180649857562255,0.05930468544931843,0.05930468544931843,0.20837395695207783,0.33087931842956286,0.2316342305093178,0.2316342305093178,220,65176,296.25454545454545
686,James Boyce,0.05426010542301286,0.40286454939427413,0.1453332084692201,0.4916191893317017,0.05828192383305801,0.21148050270512192,0.10488777241794539,0.24725774263003836,0.11404225480154248,0.31597912784713267,0.17481062646103038,0.3347409387521061,0.011351124350441302,0.20645268943899722,0.057910465439868206,0.26199558165399767,0.17481617115717948,0.18044305967961966,0.19906536037101083,0.19906536037101083,0.046685279701771054,0.22683324561552928,0.0865611968809927,0.0865611968809927,0.24490902925109936,0.2841059076380384,0.21656942473113336,0.21656942473113336,67,6650,99.25373134328358
687,Jo Richardson,0.09107317628588783,0.4622176512428011,0.10881319861538873,0.502876252395466,0.06939765331715772,0.24802171964624445,0.06916471486355921,0.2574402117427968,0.09254540935262778,0.3166880598349154,0.10608835739238877,0.33328538842710287,-0.004381992670266449,0.2658979266601197,-0.008427866547574013,0.29118890899859406,0.17061805004506628,0.23551073818974702,0.1807387399926518,0.1807387399926518,0.05602180193632117,0.2586964715729437,0.053093053286723334,0.053093053286723334,0.19505427143350718,0.3223600509704411,0.19550458559904513,0.19550458559904513,633,200913,317.3981042654028
688,Stephen Milligan,0.17785503742785658,0.4493906502773037,0.2201987887405932,0.5433210403328231,0.1522967949799003,0.25855872066344365,0.13753409315383944,0.27371479541822874,0.19235111460952992,0.3354124162811792,0.17701448273043036,0.3457598829903843,0.0614509311108215,0.27898083275658825,0.07215482529860395,0.32896944317706667,0.20840583346519045,0.24914224494745246,0.21819190846402914,0.21819190846402914,0.13170433153861627,0.27984482700906665,0.11072384361415032,0.11072384361415032,0.2473746841458008,0.30934886783972276,0.23921605610809493,0.23921605610809493,177,26470,149.54802259887006
689,Ronald Leighton,0.013536308152356633,0.4044932083947474,-0.02299020969782877,0.495240388105396,0.060350877429237094,0.22581120618507589,0.029387012877323725,0.24814109985497393,0.10145191623462814,0.31333871172005734,0.08180428326120666,0.3395005473703657,-3.6271915366547244e-4,0.2516624894559917,-0.0468985614308882,0.2910571891052308,0.14612714094081278,0.21258927398046526,0.13448586799906342,0.13448586799906342,0.05107009631749066,0.24125992863232368,0.015321640088237795,0.015321640088237795,0.18772704461997491,0.3041175935831478,0.16895642288555188,0.16895642288555188,1374,346316,252.0494905385735
690,Bob Cryer,0.05725535571551244,0.3953430841858213,0.09238540588666282,0.45415048043149514,0.062121987798895176,0.22451284499474833,0.06181345097816692,0.23627800128663112,0.09955890876700471,0.3010398058379325,0.11020504597395171,0.3263526282805809,-0.008747148298767602,0.24605847125629846,-0.017338019549232656,0.2724270130623089,0.16845772915318782,0.21640697624668084,0.17504624892315604,0.17504624892315604,0.045875599263030066,0.23868027601603328,0.0396186217196791,0.0396186217196791,0.1892426536881369,0.3030607182323442,0.1983623628049925,0.1983623628049925,5217,958820,183.7876174046387
691,Bryan Gould,0.061379117818108966,0.43951716859072965,0.058786647388886934,0.500770828327405,0.06854093117769092,0.24185026570928705,0.05001130396323606,0.255528860576432,0.10226315264811944,0.3226161817215552,0.08850006451928279,0.344895628213237,-0.004993252886148082,0.26883973905807107,-0.023132558073058748,0.2983008289733474,0.16968128071533342,0.2264112399879744,0.1696919213290986,0.1696919213290986,0.05413898486348078,0.25702249995108284,0.035905567954328074,0.035905567954328074,0.1956856940415572,0.30623377256899786,0.19270935848845513,0.19270935848845513,1512,381972,252.62698412698413
692,John Blackburn,0.2856455521810064,0.45062967650716607,0.3379760836521001,0.5184124454824794,0.19611691937288234,0.2280131081911942,0.16748797179770594,0.24566367650987989,0.26929289816332924,0.3257143614460695,0.2826483672739144,0.34178144853938347,0.14326693119134185,0.25489481663740005,0.1347875621149404,0.2902927577032563,0.26701642545157894,0.23062881532076715,0.25969235500964916,0.25969235500964916,0.18424938680256034,0.23933157187178528,0.15087737008914712,0.15087737008914712,0.31954479775899464,0.29902309098101604,0.2805702539714758,0.2805702539714758,330,73994,224.22424242424242
693,Neil Kinnock,0.018351193658363192,0.4214558026486895,0.08601501841570254,0.47897801918468047,0.0726975603488676,0.23778413151527794,0.09719670245066936,0.2613469347974346,0.1478095780164556,0.31661782031474917,0.16718070739408777,0.3496117311671681,0.013268496040811982,0.2717504383914102,0.034464982133323184,0.2980428800707652,0.17720206738789704,0.21586153896183624,0.2083619319342785,0.2083619319342785,0.06339015507529655,0.2491787017118594,0.0852979128528049,0.0852979128528049,0.21958249400371418,0.30382353496086545,0.24341718456209616,0.24341718456209616,2787,446493,160.20559741657698
694,Nicholas Fairbairn,0.05491498412863202,0.3968221337784426,0.055167774993980644,0.47694399179400304,0.08470521409656503,0.23805931021206458,0.06455167594224982,0.24222067491245444,0.09293299469113994,0.30089344597998124,0.07762729165445142,0.31664967320684034,0.006187223495854647,0.25055380584721193,-0.011139439115513265,0.28255901291992713,0.14571515428247292,0.21318275108787485,0.1321998621537401,0.1321998621537401,0.0770138802045451,0.2527636540224932,0.05276599579266339,0.05276599579266339,0.16008544374484418,0.3017034132541401,0.16364014467822105,0.16364014467822105,1743,196621,112.80608146873207
695,James Kilfedder,0.013240415567959395,0.47406516216454736,0.013567819803394969,0.5395853796216968,0.056063122735510354,0.24459044758811513,0.040548972800256336,0.26648850975127747,0.10100049498710512,0.32084821182617795,0.10027087071238441,0.35380372183333664,-0.008372704660967699,0.2761411292625636,-0.035334481746504866,0.30078323364587745,0.1888336317086673,0.22104108123066846,0.1686547815139404,0.1686547815139404,0.04789343742267642,0.25724886476235737,0.029038092900456343,0.029038092900456343,0.23041141889593758,0.2888277795765174,0.21048777731082932,0.21048777731082932,755,199910,264.78145695364236
696,Geoffrey Dickens,0.10239272196856594,0.4345831285731547,0.13599300351836505,0.5352360564139582,0.11226665241878295,0.23175437829392231,0.10430363602795586,0.251247035093804,0.1434851218924056,0.3148433780066036,0.14710393086348486,0.3350021422859237,0.04721660157866027,0.2618615264512604,0.046395836986253415,0.29926155929731135,0.1868263536181954,0.2259847883586483,0.1898413160662437,0.1898413160662437,0.10620307371160866,0.2450344499706564,0.09186300374549079,0.09186300374549079,0.2050842253832896,0.3103290238080592,0.2244489825141953,0.2244489825141953,1169,131550,112.53207869974337
697,Christopher Davies,0.12091696454796477,0.47757630113234395,0.16691764960924832,0.5450835870408867,0.07765765685174636,0.2643946821526544,0.09279819660726922,0.27012176811130206,0.09280955952591634,0.35310005332197325,0.15321325987455817,0.3705472720471105,-7.939587549531993e-4,0.28153958226741294,0.025941301855289797,0.30815547291078904,0.20952579368611707,0.25118165361140554,0.2201612350294193,0.2201612350294193,0.06419875701738618,0.273244867401006,0.07699927074155956,0.07699927074155956,0.24747112435917618,0.36618403923789017,0.23668008498599202,0.23668008498599202,113,46055,407.56637168141594
698,Derek Enright,0.07851693614425562,0.4025909887261864,0.10928290343320614,0.4862006745057574,0.0840618490582497,0.2486661956102308,0.09172586917428177,0.24924428240060542,0.12860392740187665,0.3156518578189416,0.14805788403488276,0.3340491627283542,0.020570346406141884,0.2496754028360533,0.042915373929486064,0.288443202986431,0.19376670920054456,0.22863086603166238,0.18660228745503496,0.18660228745503496,0.07527873477433333,0.2571373340549355,0.07613754457563822,0.07613754457563822,0.21311410253982294,0.3103746857957151,0.20513352791787123,0.20513352791787123,634,70920,111.86119873817034
699,David Lightbown,0.07237936734571872,0.349342506746331,0.12758948103234632,0.4771360209011992,0.05510103896490339,0.2533738179689037,0.0929503965568907,0.26938663798267265,0.0933987704405616,0.28776993314067784,0.12190848462240578,0.3231148238083967,-0.01081950771812403,0.23183443249146474,0.02137187141172188,0.3193347431657683,0.14981149725413687,0.2185605064166299,0.19998476014483238,0.19998476014483238,0.04683016042547023,0.2576672452145988,0.08921976298323014,0.08921976298323014,0.20018958699733427,0.30085794259791243,0.22038437202163957,0.22038437202163957,59,4063,68.86440677966101
700,Barry Porter,0.12018748819902697,0.3743682130236886,0.14180985525477566,0.4600719807366166,0.11054039816844088,0.23298981531897484,0.10222006834332242,0.24358956108240987,0.14386175627312964,0.29974557325759016,0.1407169653541369,0.3118501237134452,0.037818543861909804,0.24711182957051622,0.03332848189168525,0.28449648619916296,0.18825262693462738,0.22597635552118014,0.1811900541900213,0.1811900541900213,0.10212452207836663,0.2441904480578748,0.08729964323595682,0.08729964323595682,0.17576095137376396,0.2961751045659399,0.17591773884543951,0.17591773884543951,641,75045,117.07488299531981
701,Terry Patchett,0.011680029258848972,0.4100330880612901,-0.03071103960780873,0.5053100947450364,0.055597962881639956,0.22812661715120633,0.016045041974877283,0.24398041880103066,0.1413218634862128,0.3121563446685907,0.07747593728498181,0.33257543754408597,2.3839545837168955e-5,0.22444407053462562,-0.06397306790586646,0.2956455628283609,0.17064887499850534,0.18840840094001302,0.1400667067851272,0.1400667067851272,0.047739066874806245,0.2340577291649647,1.970190117281081e-4,1.970190117281081e-4,0.23026260492669792,0.3079439227336106,0.17583139609738435,0.17583139609738435,190,22713,119.5421052631579
702,Brandon Rhys Williams,0.20183549435749257,0.4678685799184628,0.24150655185539516,0.5266099817391491,0.1491677005946955,0.25797016215825785,0.13955043824897231,0.27127909931060845,0.1782819574099059,0.33904097483267426,0.1844275638144426,0.3568946275628576,0.09694482676761286,0.3005237692662383,0.08314981118445404,0.3218801820591007,0.22847402386409335,0.25826826435712913,0.23198407097073465,0.23198407097073465,0.1350915550004096,0.2706873960658745,0.11896210044277143,0.11896210044277143,0.23906883112582117,0.33608505559936414,0.24688879043730783,0.24688879043730783,419,268033,639.6968973747016
703,Dudley Fishburn,0.21595226418269708,0.45500459978113605,0.2725020380642006,0.4626440253229123,0.13706471429667205,0.2467828346502527,0.12694046157990696,0.23930389728346496,0.19305924898796276,0.3400314927796611,0.19756108897637545,0.3308428475691432,0.1104530235349975,0.30307944596148945,0.11704885991740366,0.28615222249345834,0.21770752255790551,0.23566787739769485,0.22535197644536328,0.22535197644536328,0.12519266307229185,0.2656254049296791,0.11437115725882055,0.11437115725882055,0.27485473666888355,0.3356248579360871,0.21680197835533127,0.21680197835533127,112,47182,421.26785714285717
704,Bruce Millan,0.03643538420893023,0.39422541664061933,0.0632754658958594,0.47163199812199547,0.04923395146660178,0.22105228986424708,0.04970933194075638,0.2422019636189332,0.07962085613564474,0.2993831509871795,0.09373500756982146,0.3276842762807805,-0.009289505475788287,0.24397526157715932,-0.027204191222121896,0.2762208165689271,0.12670331970461618,0.21035112315435395,0.14045117903868892,0.14045117903868892,0.03732260230263891,0.231281772680257,0.03356999390518538,0.03356999390518538,0.16211415180342753,0.31067484466118817,0.1757330150773753,0.1757330150773753,1026,291665,284.2738791423002
705,James Sillars,0.048188861003951235,0.3743133727297689,0.10991685864652409,0.4486167656693349,0.06767826290938875,0.21693621324727985,0.0719294909593712,0.22413593955816963,0.12276538552816009,0.3001343106531353,0.15585890152119725,0.3257602802581802,-0.0014609486396103693,0.22995098028374578,-0.0011658518137928587,0.2615770182380669,0.1662849383141952,0.20533656610546075,0.1772187176943375,0.1772187176943375,0.05685644308855803,0.22999005883881796,0.04992436630826108,0.04992436630826108,0.19008404099065251,0.3008321881347509,0.20189838039024727,0.20189838039024727,419,88480,211.16945107398567
706,John Biggs-Davison,0.0979923433734334,0.34894881524124544,0.15664042544096435,0.4338124734071151,0.12697772376304556,0.23556793572555995,0.1256158358396376,0.25075504012238453,0.157221915825327,0.30040723257773455,0.16521587413034272,0.328161453223719,0.06734897501414039,0.2599290078758782,0.06838873842112507,0.2855631059322668,0.19840160569751494,0.20484297307069993,0.2031007282403483,0.2031007282403483,0.12205236566918798,0.24470329903391674,0.11570423679968497,0.11570423679968497,0.24038889045019576,0.281561380300269,0.22793898128849846,0.22793898128849846,1078,134384,124.6604823747681
