mnis_id,proper_name,afinn_sentiment_avg,afinn_sd_avg,afinn_sentiment_wtd,afinn_sd_wtd,jockers_sentiment_avg,jockers_sd_avg,jockers_sentiment_wtd,jockers_sd_wtd,nrc_sentiment_avg,nrc_sd_avg,nrc_sentiment_wtd,nrc_sd_wtd,sentiword_sentiment_avg,sentiword_sd_avg,sentiword_sentiment_wtd,sentiword_sd_wtd,hu_sentiment_avg,hu_sd_avg,hu_sentiment_wtd,hu_sd_wtd,rheault_sentiment_avg,rheault_sd_avg,rheault_sentiment_wtd,rheault_sd_wtd,tot_speeches,tot_words,avg_speech_length
357,Geoff Hoon,0.3154839699680794,0.535494671017734,0.32283843884369934,0.6080498326674536,0.21014846257094438,0.26749593958865575,0.1933050245652894,0.2746647417542297,0.2603664156646172,0.35396231502852943,0.26080079039130566,0.3771277392755197,0.03195279557376493,0.14254194932105177,0.027863936921138262,0.15118051571816818,0.13407541254918803,0.31946167530493547,0.13422676707213507,0.35869946098712885,0.2926770590072972,0.2625853161375278,0.29776295493791394,0.29776295493791394,5533,802663,145.06831736851618
358,Joe Ashton,-0.008307621530770998,0.4878041506448729,-0.032783836508183825,0.6537752535993823,0.03096318312848324,0.21253068773280234,0.025513991706809142,0.24351008257949275,0.07323824815225781,0.29832125655109787,0.0830934011902711,0.3553541850811149,0.0231984732117695,0.13093658777191297,0.00414305582444519,0.1489219120375448,-0.019004052437345154,0.27108935197123113,-0.04617653493175249,0.3264892270683303,0.12434150500545628,0.18089357964028807,0.12765487484556873,0.12765487484556873,925,188130,203.38378378378377
359,Nick Palmer,0.1631893039200964,0.5022914505965221,0.1834639240724982,0.6741890479279696,0.14913115700672172,0.2633252092395302,0.12176374760858982,0.2706007343514808,0.1768371866824978,0.3470441592355538,0.16116159616797854,0.3771249034488776,0.027530367099633662,0.138495155536231,0.022826832887314876,0.15677803323350062,0.05652623578645002,0.3141485979234801,0.03206371615704237,0.37940341451181825,0.24567727363626704,0.24723344217811613,0.22987526352748522,0.22987526352748522,817,113285,138.65973072215422
36,Eleanor Laing,0.22147499763179287,0.5079292179714516,0.2699174923501271,0.6889459545751495,0.13287846918788834,0.23829556815048572,0.15493025881740285,0.2852680665152414,0.1639996044730388,0.3203511682093417,0.20504665107927458,0.41557048048988293,0.031701021688416334,0.1420626671681372,0.03292785733967552,0.15672546533029266,0.07927225474492322,0.28740419413930024,0.10225712808055529,0.3593302746891644,0.20627776711344914,0.23411112962421127,0.23126886683143916,0.23126886683143916,2737,348551,127.34782608695652
360,Vernon Coaker,0.1427595949872055,0.6158464546607849,0.16310931542131946,0.7089347854095404,0.13344089743174342,0.26196917736682745,0.1351706256430349,0.28329172941807224,0.2106112817747196,0.3674134330642664,0.23744852762323532,0.40166835139171997,0.031300207148183413,0.1466467880968334,0.031169944480591294,0.15972865583962476,0.06578623186190123,0.3375309616534337,0.0773099878081807,0.3829185998770585,0.27591347696381235,0.2682896602073892,0.2944254525894004,0.2944254525894004,1610,352388,218.8745341614907
361,Alan Meale,0.11207094020171393,0.5020961471368752,0.13032592005351132,0.6759396163430792,0.0934678723610151,0.2388855067024794,0.09701637816148187,0.25887548071838806,0.13978584874655373,0.33353980582155796,0.15076807235141393,0.3883762907079161,0.021032245427092172,0.13783772587751345,0.012427219962932787,0.1584473938075004,0.021636779539696473,0.29366569171319473,0.005733980541711894,0.3786817042863374,0.20824362488148657,0.22768493871210388,0.21402719112354593,0.21402719112354593,635,162432,255.7984251968504
362,Fiona Jones,-0.043745786123946646,0.5006637585246132,0.09229299628782042,0.701513847037255,0.06570017415282996,0.22064154080041726,0.090807441056993607,0.3257583337874403,0.09918206206211677,0.35458808969550554,0.13636163263366116,0.4389731316858478,0.002827733925477152,0.14261075415907254,0.0026042965895630675,0.17103438139056287,0.008595006618918677,0.2737630562890153,0.04994763521402771,0.41347292783256345,0.1564016161795535,0.06737489155284317,0.10475859364563812,0.10475859364563812,18,3614,200.77777777777777
363,John Heppell,0.051022413409045,0.48071879236113463,0.10404087803801584,0.6511766902764322,0.07486672299501085,0.22172968157139727,0.08043252861902236,0.2579105266940498,0.09665142171435599,0.3102742199577737,0.10651988769224677,0.3712455100181476,0.013893720051750335,0.1354620714984002,0.012639343584666233,0.15982676404125293,0.009777604207408686,0.27277107460758776,0.00848335742480982,0.34129263182440145,0.20573365488356596,0.2270235073065796,0.19659504034401226,0.19659504034401226,397,101053,254.54156171284635
364,Graham Allen,0.18311010935117195,0.569621538097248,0.21698547109883928,0.72737267726946,0.12192016958149292,0.2502937611096929,0.11101521043328025,0.27231632585623383,0.17735751029514019,0.35030926867878176,0.17107360347853523,0.39306195949445144,0.045872261554248187,0.13913882231677419,0.03356411883006638,0.15854955551817698,0.0668098227078445,0.3226271321992071,0.058892041659774595,0.386710959655057,0.268443993489293,0.2355300804998619,0.2872247698991058,0.2872247698991058,2642,494716,187.25056775170324
365,Alan Simpson,0.08917012747370397,0.5363747398444129,0.06317517082944417,0.6274550520824369,0.08338447241106751,0.23270711149258583,0.06467834908339191,0.2584399739052305,0.12525693424875883,0.329852424894012,0.12000507424523005,0.3739796648644945,0.025863701496847465,0.13990509873316417,0.016378130080871595,0.15532870840311205,0.01949119107040245,0.3026721299728657,0.0028279972829494773,0.3495313860657323,0.23810212619355714,0.222000643274795,0.23392546092740804,0.23392546092740804,916,326969,356.95305676855895
