mnis_id,proper_name,afinn_sentiment_avg,afinn_sd_avg,afinn_sentiment_wtd,afinn_sd_wtd,jockers_sentiment_avg,jockers_sd_avg,jockers_sentiment_wtd,jockers_sd_wtd,nrc_sentiment_avg,nrc_sd_avg,nrc_sentiment_wtd,nrc_sd_wtd,huliu_sentiment_avg,huliu_sd_avg,huliu_sentiment_wtd,huliu_sd_wtd,rheault_sentiment_avg,rheault_sd_avg,rheault_sentiment_wtd,rheault_sd_wtd,tot_speeches,tot_words,avg_speech_length
155,Geraint Davies,0.07410884030332515,0.5504209989087273,0.134576519990955,0.8205952769615951,0.13196790609749176,0.2620375960231166,0.10786613786511311,0.28485266301122575,0.15150989093468178,0.36827109509200595,0.16936490573570623,0.4310752301447795,0.04327655441423501,0.3397381301039471,0.03192326852671581,0.4417453660762596,0.22356070325243238,0.24271175391871352,0.21477700252696325,0.21477700252696325,1862,246724,132.50483351235232
156,Malcolm Wicks,0.31983052250084565,0.662943283384696,0.35281657156351504,0.7765269810488772,0.17216801968264,0.2678730909518151,0.1640635166536589,0.2841218076576866,0.23649624403726655,0.3894351844689941,0.23737831585046304,0.42747616686449136,0.11060634405863215,0.3695909220005077,0.1083726757768315,0.42375068692006745,0.2829822528151038,0.27183376033174256,0.28033275178709166,0.28033275178709166,1848,379407,205.3068181818182
157,Richard Ottaway,0.12980923616938908,0.530124337726761,0.16272096976550654,0.6966012670496617,0.09361694881437219,0.2373048644384551,0.08405144733419903,0.26748684613357904,0.15446130876340025,0.3444735550717672,0.16894544624663108,0.39954390764895875,0.027149279524187737,0.3137466816543767,0.015426676683365595,0.39580570817741156,0.1929867573275962,0.22248141504790708,0.1981465597104794,0.1981465597104794,1765,333406,188.8985835694051
158,Judith Church,0.09292209282058174,0.48160183966236647,0.18684545831830915,0.6772981201665813,0.0541185393717135,0.2185708516685891,0.08722614387891987,0.2731842895443727,0.10519092928969757,0.3365014686146543,0.14987941962851134,0.3994790860458864,-0.001085512990298565,0.27028251977199286,0.027513644056508524,0.3708723347437987,0.17485399679568375,0.2327953283938709,0.22008210463662264,0.22008210463662264,101,19309,191.17821782178217
159,Tessa Jowell,0.3697372859717106,0.5769588486362509,0.3592838336542867,0.686788605174247,0.21255734527166895,0.26364218049347216,0.19276518728993225,0.2804604427370092,0.26737104748587576,0.37230358733094376,0.2656030110982216,0.3983496420463692,0.15678612621381663,0.33114998512049665,0.14556848667189198,0.37664955142288453,0.3205840624809891,0.2648744950362285,0.30920611910182777,0.30920611910182777,2071,346424,167.2737807822308
160,Clive Soley,0.024558371264501666,0.566382757176665,-0.029567433356529074,0.703623700219926,0.05652540575693066,0.2526478310306257,0.030636009984375434,0.2706621029467891,0.09793266414280447,0.35054719392002787,0.07940080410888262,0.38754177513761273,-0.012631902958793363,0.3183534017068971,-0.050166102515812376,0.37495305456385125,0.1637815910075695,0.23591270048922297,0.147337008812694,0.147337008812694,2448,687803,280.96527777777777
161,Stephen Pound,0.19115965753191527,0.6566943483176777,0.2916139392968975,0.8772061164112505,0.12326494374809967,0.2856909693411012,0.13766379357298,0.3035652490091153,0.17209664496241495,0.39250754801499826,0.21966943431140468,0.44830782262190044,0.0656304134312151,0.35635623976742825,0.09361069700544382,0.4600372818490349,0.19238486903281782,0.25287980257359544,0.22372271971587848,0.22372271971587848,1381,181766,131.61911658218682
162,Piara Khabra,0.10312819178569994,0.47544546790875725,0.11229054671641941,0.7459418128744427,0.10420190145250914,0.2440643623714414,0.08796247967560512,0.30059303572898766,0.18332200139970464,0.30829720910847613,0.16870441030833627,0.4017758578898346,0.039332825527147904,0.28389760638502004,0.02356558816434025,0.39113147747136706,0.22566912503655556,0.23513661503457195,0.22462163318501155,0.22462163318501155,180,35953,199.73888888888888
163,Stephen Timms,0.29572981981339014,0.5728062083849417,0.33868633627638167,0.6950651783291569,0.17767919542088956,0.2602762678942996,0.178419695947439,0.2769155255231954,0.2044597204945882,0.35136488522758547,0.22917597211889687,0.38995543573334657,0.12708240676421445,0.3325705360843181,0.14216961777472525,0.3919309411904727,0.2756092942052435,0.25632838938486985,0.28431082048733464,0.28431082048733464,3297,637293,193.29481346678799
164,Andrew Love,0.16399581016008877,0.45232615577851976,0.27948932490549055,0.7206476376571425,0.14915262031754695,0.2465889408588358,0.1481927896601825,0.2818083084388493,0.18708963106904153,0.3476707112135436,0.2286087258887703,0.41171040868396774,0.061584638994780914,0.3042871355029703,0.07235234190756472,0.425821517623597,0.23539240591106722,0.23855695050536546,0.25681309521799545,0.25681309521799545,1402,175552,125.21540656205421
165,Clive Efford,0.08839719188907331,0.47300237247088667,0.12668041617118525,0.6197206932200727,0.1087248072735649,0.24005339139796042,0.09856592080831007,0.25266449096505217,0.1633304900946059,0.34946716887687856,0.1881211754068149,0.38403359414134675,0.026833753106857604,0.28783795598777867,0.018586461703270777,0.3568246817284395,0.2253820603299487,0.23172205821385397,0.22177354638256527,0.22177354638256527,1323,201798,152.53061224489795
166,Joan Ryan,0.10945097969118325,0.7161401062626388,0.2241980470821934,0.9505324198979406,0.12334761507022922,0.26670306956832274,0.13537691112580966,0.2994047888467756,0.16111548027447212,0.36579964559790246,0.19906819648344048,0.4315220752624015,0.053992731194341184,0.380841360567189,0.07271756759984759,0.5190228362322176,0.24412968991226996,0.25591147467103464,0.26766217898097366,0.26766217898097366,486,102613,211.1378600823045
167,Stephen Twigg,0.34221776919224206,0.6478702937258369,0.43356067101151186,0.8086101158295007,0.19456684941022404,0.2692947573676218,0.20133807266145362,0.29587844724104456,0.26147669379362354,0.3829595157151842,0.2912890452056155,0.43951982793643374,0.13872437614625174,0.3641924365636046,0.16076874859050022,0.4399989162030435,0.3069738478107962,0.2739822898425068,0.33568878376785405,0.33568878376785405,950,215727,227.08105263157896
168,John Austin,0.05401802570122656,0.5013808483471568,0.0270289964588315,0.683945647219797,0.09618470519327875,0.24009614274315388,0.0771702015571034,0.2709592870703798,0.16360054128220092,0.3367373515321774,0.1637309443683886,0.40281271818447995,-0.010831229309144659,0.27657617220208897,-0.02821566606447944,0.3615231321689937,0.20389541833301905,0.2282882307961728,0.202962469435968,0.202962469435968,346,99464,287.46820809248555
169,Alan Keen,0.16756691693519085,0.6150873613727665,0.26347641508917186,0.8485424022123776,0.10927334665812008,0.2396201905920337,0.1127269526136675,0.2766828131952891,0.1401133197320529,0.3640509070289375,0.16709255397816208,0.41458884020145464,0.04482746747354006,0.33329004042358756,0.06457541248037371,0.4203592186229653,0.21132691407492574,0.2530460547564355,0.21859968336395863,0.21859968336395863,75,32736,436.48
170,Rudi Vis,0.20838645106607376,0.49889861904016003,0.2059377398510713,0.8081872737709181,0.15231104135640283,0.2486655141152988,0.11159502209481427,0.287427243797993,0.19019499691320185,0.35717662087178154,0.20453926315370735,0.46172204995731436,0.024041183885497263,0.33483923487033374,0.012781608366079937,0.43985992732061774,0.22348258412802283,0.22467884826750698,0.2105186438575614,0.2105186438575614,81,19542,241.25925925925927
171,Nick Raynsford,0.21126597089861518,0.5653294443848559,0.24292994963464248,0.6736609177994161,0.13904976684805304,0.2696154077088459,0.1445104650224986,0.2871350592576053,0.18829185978877294,0.3656773753621031,0.2103856348997686,0.4004314657584327,0.05090353876699234,0.33012267235828185,0.06507154818487547,0.38890776287385376,0.23480506216375016,0.26259435089524125,0.2504687552546892,0.2504687552546892,3765,865486,229.87675962815405
172,Diane Abbott,0.04015482475138657,0.6123734483298454,0.02343804863038705,0.8222187221266054,0.07078805848071364,0.262421051427576,0.03819478273930449,0.2845235888468329,0.1249363151956583,0.37106362919582747,0.1009383563705202,0.41720635008189383,-0.028668876132416452,0.3457131414189891,-0.05189739001228799,0.4279358309278727,0.18043623255140415,0.24119491535086615,0.17649394532581852,0.17649394532581852,1693,349120,206.21382161842882
173,Brian Sedgemore,-0.007974936870815266,0.5803292357365373,-0.0035057674274029367,0.7521877674286204,0.05917350835678021,0.24445670268860095,0.04934364141297574,0.2653593218010222,0.127450560205399,0.3550228044685981,0.1421819876122658,0.38935852424051987,-0.031070194127734027,0.3146510492411042,-0.054100415492519274,0.37963692212128525,0.15073879356172878,0.21245778967038345,0.15191487200129647,0.15191487200129647,744,220655,296.5793010752688
174,Iain Coleman,0.1408611920699678,0.5125253928109774,0.18334619883339812,0.8841843957065991,0.18687623325708255,0.2712933705425543,0.13752216493736172,0.303184893443801,0.2118413864615215,0.3726158131291786,0.24102195148318292,0.45227805348442096,0.08227267053770396,0.3334374384632579,0.05225286134297702,0.501436073427473,0.30758150749895596,0.2714046180560925,0.29002222639475095,0.29002222639475095,58,23914,412.3103448275862
175,Glenda Jackson,0.10590155103805166,0.5281176576039102,0.19321427734720975,0.6377862570468364,0.11430012903585929,0.2562248433235793,0.1295416381329499,0.273947440069911,0.13724786856080198,0.34879425732439046,0.18164457009982718,0.3890327962596271,0.025839671442235368,0.31814940137602543,0.035317289065126066,0.37876478800149344,0.21464002487256925,0.23617946256558633,0.23760127720865135,0.23760127720865135,1564,387819,247.96611253196932
